gsid,index_no,station,district,year,month,days,utc_hour,rh
366,1030,Kathmandu Airport,Kathmandu,2017,7,20,3,86
366,1030,Kathmandu Airport,Kathmandu,2017,7,20,12,94.8
366,1030,Kathmandu Airport,Kathmandu,2017,7,21,3,89.7
366,1030,Kathmandu Airport,Kathmandu,2017,7,21,12,80.6
366,1030,Kathmandu Airport,Kathmandu,2017,7,22,3,79.4
366,1030,Kathmandu Airport,Kathmandu,2017,7,22,12,79.2
366,1030,Kathmandu Airport,Kathmandu,2017,7,23,3,82.1
366,1030,Kathmandu Airport,Kathmandu,2017,7,23,12,96.4
366,1030,Kathmandu Airport,Kathmandu,2017,7,24,3,91
366,1030,Kathmandu Airport,Kathmandu,2017,7,24,12,77.7
366,1030,Kathmandu Airport,Kathmandu,2017,7,25,3,98.1
366,1030,Kathmandu Airport,Kathmandu,2017,7,25,12,92.9
366,1030,Kathmandu Airport,Kathmandu,2017,7,26,3,91.2
366,1030,Kathmandu Airport,Kathmandu,2017,7,26,12,82.2
366,1030,Kathmandu Airport,Kathmandu,2017,7,27,3,73.8
366,1030,Kathmandu Airport,Kathmandu,2017,7,27,12,74.7
366,1030,Kathmandu Airport,Kathmandu,2017,7,28,3,87.7
366,1030,Kathmandu Airport,Kathmandu,2017,7,28,12,96.4
366,1030,Kathmandu Airport,Kathmandu,2017,7,29,3,78.7
366,1030,Kathmandu Airport,Kathmandu,2017,7,29,12,96.3
366,1030,Kathmandu Airport,Kathmandu,2017,7,30,3,91
366,1030,Kathmandu Airport,Kathmandu,2017,7,30,12,78.7
366,1030,Kathmandu Airport,Kathmandu,2017,7,31,3,84.7
366,1030,Kathmandu Airport,Kathmandu,2017,7,31,12,82.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,1,3,75.1
366,1030,Kathmandu Airport,Kathmandu,2017,8,1,12,83.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,2,3,80.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,2,12,91.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,3,3,92.9
366,1030,Kathmandu Airport,Kathmandu,2017,8,3,12,88.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,4,3,77.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,4,12,85.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,5,3,83.6
366,1030,Kathmandu Airport,Kathmandu,2017,8,5,12,89.7
366,1030,Kathmandu Airport,Kathmandu,2017,8,6,3,86.8
366,1030,Kathmandu Airport,Kathmandu,2017,8,6,12,93.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,7,3,82.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,7,12,83.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,8,3,76.6
366,1030,Kathmandu Airport,Kathmandu,2017,8,8,12,86.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,9,3,87.7
366,1030,Kathmandu Airport,Kathmandu,2017,8,9,12,96.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,10,3,94.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,10,12,88
366,1030,Kathmandu Airport,Kathmandu,2017,8,11,3,96.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,11,12,85.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,12,3,96.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,12,12,98.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,13,3,98.1
366,1030,Kathmandu Airport,Kathmandu,2017,8,13,12,78.7
366,1030,Kathmandu Airport,Kathmandu,2017,8,14,3,89.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,14,12,83.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,15,3,72.9
366,1030,Kathmandu Airport,Kathmandu,2017,8,15,12,79.8
366,1030,Kathmandu Airport,Kathmandu,2017,8,16,3,87.9
366,1030,Kathmandu Airport,Kathmandu,2017,8,16,12,83.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,17,3,86.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,17,12,86.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,18,3,72.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,18,12,83.1
366,1030,Kathmandu Airport,Kathmandu,2017,8,19,3,89.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,19,12,88.1
366,1030,Kathmandu Airport,Kathmandu,2017,8,20,3,86.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,20,12,84.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,21,3,89.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,21,12,83.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,22,3,92.8
366,1030,Kathmandu Airport,Kathmandu,2017,8,22,12,91.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,23,3,96.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,23,12,85.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,24,3,88.9
366,1030,Kathmandu Airport,Kathmandu,2017,8,24,12,96.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,25,3,92.7
366,1030,Kathmandu Airport,Kathmandu,2017,8,25,12,76.3
366,1030,Kathmandu Airport,Kathmandu,2017,8,26,3,78.6
366,1030,Kathmandu Airport,Kathmandu,2017,8,26,12,79.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,27,3,82.2
366,1030,Kathmandu Airport,Kathmandu,2017,8,27,12,84.7
366,1030,Kathmandu Airport,Kathmandu,2017,8,28,3,92.8
366,1030,Kathmandu Airport,Kathmandu,2017,8,28,12,86.1
366,1030,Kathmandu Airport,Kathmandu,2017,8,29,3,74
366,1030,Kathmandu Airport,Kathmandu,2017,8,29,12,79.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,30,3,74.5
366,1030,Kathmandu Airport,Kathmandu,2017,8,30,12,82
366,1030,Kathmandu Airport,Kathmandu,2017,8,31,3,94.4
366,1030,Kathmandu Airport,Kathmandu,2017,8,31,12,88.2
366,1030,Kathmandu Airport,Kathmandu,2017,9,1,3,86.2
366,1030,Kathmandu Airport,Kathmandu,2017,9,1,12,74.9
366,1030,Kathmandu Airport,Kathmandu,2017,9,2,3,91
366,1030,Kathmandu Airport,Kathmandu,2017,9,2,12,84.7
366,1030,Kathmandu Airport,Kathmandu,2017,9,3,3,84.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,3,12,75.8
366,1030,Kathmandu Airport,Kathmandu,2017,9,4,3,87.8
366,1030,Kathmandu Airport,Kathmandu,2017,9,4,12,83.3
366,1030,Kathmandu Airport,Kathmandu,2017,9,5,3,87.7
366,1030,Kathmandu Airport,Kathmandu,2017,9,5,12,88.1
366,1030,Kathmandu Airport,Kathmandu,2017,9,6,3,80.1
366,1030,Kathmandu Airport,Kathmandu,2017,9,6,12,81.9
366,1030,Kathmandu Airport,Kathmandu,2017,9,7,3,82.9
366,1030,Kathmandu Airport,Kathmandu,2017,9,7,12,96.3
366,1030,Kathmandu Airport,Kathmandu,2017,9,8,3,87.6
366,1030,Kathmandu Airport,Kathmandu,2017,9,8,12,75.9
366,1030,Kathmandu Airport,Kathmandu,2017,9,9,3,78.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,9,12,73.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,10,3,86.2
366,1030,Kathmandu Airport,Kathmandu,2017,9,10,12,90.1
366,1030,Kathmandu Airport,Kathmandu,2017,9,11,3,69.6
366,1030,Kathmandu Airport,Kathmandu,2017,9,11,12,77.7
366,1030,Kathmandu Airport,Kathmandu,2017,9,12,3,83
366,1030,Kathmandu Airport,Kathmandu,2017,9,12,12,75.8
366,1030,Kathmandu Airport,Kathmandu,2017,9,13,3,77.8
366,1030,Kathmandu Airport,Kathmandu,2017,9,13,12,74.3
366,1030,Kathmandu Airport,Kathmandu,2017,9,14,3,82.9
366,1030,Kathmandu Airport,Kathmandu,2017,9,14,12,74
366,1030,Kathmandu Airport,Kathmandu,2017,9,15,3,85.7
366,1030,Kathmandu Airport,Kathmandu,2017,9,15,12,68.6
366,1030,Kathmandu Airport,Kathmandu,2017,9,16,3,87.8
366,1030,Kathmandu Airport,Kathmandu,2017,9,16,12,76.9
366,1030,Kathmandu Airport,Kathmandu,2017,9,17,3,77.2
366,1030,Kathmandu Airport,Kathmandu,2017,9,17,12,73.5
366,1030,Kathmandu Airport,Kathmandu,2017,9,18,3,81.5
366,1030,Kathmandu Airport,Kathmandu,2017,9,18,12,82.8
366,1030,Kathmandu Airport,Kathmandu,2017,9,19,3,80
366,1030,Kathmandu Airport,Kathmandu,2017,9,19,12,77.3
366,1030,Kathmandu Airport,Kathmandu,2017,9,20,3,91.1
366,1030,Kathmandu Airport,Kathmandu,2017,9,20,12,92.8
366,1030,Kathmandu Airport,Kathmandu,2017,9,21,3,96.2
366,1030,Kathmandu Airport,Kathmandu,2017,9,21,12,84.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,22,3,87.7
366,1030,Kathmandu Airport,Kathmandu,2017,9,22,12,96.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,23,3,78.5
366,1030,Kathmandu Airport,Kathmandu,2017,9,23,12,82
366,1030,Kathmandu Airport,Kathmandu,2017,9,24,3,73.9
366,1030,Kathmandu Airport,Kathmandu,2017,9,24,12,78.9
366,1030,Kathmandu Airport,Kathmandu,2017,9,25,3,72.6
366,1030,Kathmandu Airport,Kathmandu,2017,9,25,12,77.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,26,3,80
366,1030,Kathmandu Airport,Kathmandu,2017,9,26,12,77
366,1030,Kathmandu Airport,Kathmandu,2017,9,27,3,77.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,27,12,75.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,28,3,79.6
366,1030,Kathmandu Airport,Kathmandu,2017,9,28,12,81.2
366,1030,Kathmandu Airport,Kathmandu,2017,9,29,3,82.6
366,1030,Kathmandu Airport,Kathmandu,2017,9,29,12,87.4
366,1030,Kathmandu Airport,Kathmandu,2017,9,30,3,87.5
366,1030,Kathmandu Airport,Kathmandu,2017,9,30,12,86
366,1030,Kathmandu Airport,Kathmandu,2017,10,1,3,82.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,1,12,79.8
366,1030,Kathmandu Airport,Kathmandu,2017,10,2,3,82.9
366,1030,Kathmandu Airport,Kathmandu,2017,10,2,12,84.2
366,1030,Kathmandu Airport,Kathmandu,2017,10,3,3,81.1
366,1030,Kathmandu Airport,Kathmandu,2017,10,3,12,82.8
366,1030,Kathmandu Airport,Kathmandu,2017,10,4,3,77.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,4,12,81.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,5,3,81.4
366,1030,Kathmandu Airport,Kathmandu,2017,10,5,12,78.4
366,1030,Kathmandu Airport,Kathmandu,2017,10,6,3,75.4
366,1030,Kathmandu Airport,Kathmandu,2017,10,6,12,93.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,7,3,76.5
366,1030,Kathmandu Airport,Kathmandu,2017,10,7,12,82.9
366,1030,Kathmandu Airport,Kathmandu,2017,10,8,3,87.3
366,1030,Kathmandu Airport,Kathmandu,2017,10,8,12,68.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,9,3,83.5
366,1030,Kathmandu Airport,Kathmandu,2017,10,9,12,75.9
366,1030,Kathmandu Airport,Kathmandu,2017,10,10,3,76.2
366,1030,Kathmandu Airport,Kathmandu,2017,10,10,12,82.2
366,1030,Kathmandu Airport,Kathmandu,2017,10,11,3,83.6
366,1030,Kathmandu Airport,Kathmandu,2017,10,11,12,71
366,1030,Kathmandu Airport,Kathmandu,2017,10,12,3,76.2
366,1030,Kathmandu Airport,Kathmandu,2017,10,12,12,85.3
366,1030,Kathmandu Airport,Kathmandu,2017,10,13,3,80.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,13,12,78
366,1030,Kathmandu Airport,Kathmandu,2017,10,14,3,94.3
366,1030,Kathmandu Airport,Kathmandu,2017,10,14,12,82.3
366,1030,Kathmandu Airport,Kathmandu,2017,10,15,3,81.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,15,12,80.1
366,1030,Kathmandu Airport,Kathmandu,2017,10,16,3,88.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,16,12,78.5
366,1030,Kathmandu Airport,Kathmandu,2017,10,17,3,83.4
366,1030,Kathmandu Airport,Kathmandu,2017,10,17,12,68.8
366,1030,Kathmandu Airport,Kathmandu,2017,10,18,3,74.6
366,1030,Kathmandu Airport,Kathmandu,2017,10,18,12,63.2
366,1030,Kathmandu Airport,Kathmandu,2017,10,19,3,73.5
366,1030,Kathmandu Airport,Kathmandu,2017,10,19,12,75.4
366,1030,Kathmandu Airport,Kathmandu,2017,10,20,3,81.4
366,1030,Kathmandu Airport,Kathmandu,2017,10,20,12,82.4
366,1030,Kathmandu Airport,Kathmandu,2017,10,21,3,70.9
366,1030,Kathmandu Airport,Kathmandu,2017,10,21,12,75
366,1030,Kathmandu Airport,Kathmandu,2017,10,22,3,88.1
366,1030,Kathmandu Airport,Kathmandu,2017,10,22,12,81.8
366,1030,Kathmandu Airport,Kathmandu,2017,10,23,3,83.2
366,1030,Kathmandu Airport,Kathmandu,2017,10,23,12,65.4
366,1030,Kathmandu Airport,Kathmandu,2017,10,24,3,74.6
366,1030,Kathmandu Airport,Kathmandu,2017,10,24,12,52.9
366,1030,Kathmandu Airport,Kathmandu,2017,10,25,3,73.3
366,1030,Kathmandu Airport,Kathmandu,2017,10,25,12,76.3
366,1030,Kathmandu Airport,Kathmandu,2017,10,26,3,87.2
366,1030,Kathmandu Airport,Kathmandu,2017,10,26,12,80.2
366,1030,Kathmandu Airport,Kathmandu,2017,10,27,3,83.5
366,1030,Kathmandu Airport,Kathmandu,2017,10,27,12,77.6
366,1030,Kathmandu Airport,Kathmandu,2017,10,28,3,89.6
366,1030,Kathmandu Airport,Kathmandu,2017,10,28,12,78.1
366,1030,Kathmandu Airport,Kathmandu,2017,10,29,3,80.9
366,1030,Kathmandu Airport,Kathmandu,2017,10,29,12,70
366,1030,Kathmandu Airport,Kathmandu,2017,10,30,3,81.5
366,1030,Kathmandu Airport,Kathmandu,2017,10,30,12,71.7
366,1030,Kathmandu Airport,Kathmandu,2017,10,31,3,97.6
366,1030,Kathmandu Airport,Kathmandu,2017,10,31,12,92
366,1030,Kathmandu Airport,Kathmandu,2017,11,1,3,100
366,1030,Kathmandu Airport,Kathmandu,2017,11,1,12,85.3
366,1030,Kathmandu Airport,Kathmandu,2017,11,2,3,89.1
366,1030,Kathmandu Airport,Kathmandu,2017,11,2,12,80
366,1030,Kathmandu Airport,Kathmandu,2017,11,3,3,88.8
366,1030,Kathmandu Airport,Kathmandu,2017,11,3,12,76.7
366,1030,Kathmandu Airport,Kathmandu,2017,11,4,3,86.8
366,1030,Kathmandu Airport,Kathmandu,2017,11,4,12,73.8
366,1030,Kathmandu Airport,Kathmandu,2017,11,5,3,84.9
366,1030,Kathmandu Airport,Kathmandu,2017,11,5,12,78.1
366,1030,Kathmandu Airport,Kathmandu,2017,11,6,3,88.9
366,1030,Kathmandu Airport,Kathmandu,2017,11,6,12,71
366,1030,Kathmandu Airport,Kathmandu,2017,11,7,3,86.5
366,1030,Kathmandu Airport,Kathmandu,2017,11,7,12,76.6
366,1030,Kathmandu Airport,Kathmandu,2017,11,8,3,88.9
366,1030,Kathmandu Airport,Kathmandu,2017,11,8,12,81.9
366,1030,Kathmandu Airport,Kathmandu,2017,11,9,3,91
366,1030,Kathmandu Airport,Kathmandu,2017,11,9,12,93.8
366,1030,Kathmandu Airport,Kathmandu,2017,11,10,3,88.2
366,1030,Kathmandu Airport,Kathmandu,2017,11,10,12,73.6
366,1030,Kathmandu Airport,Kathmandu,2017,11,11,3,86.2
366,1030,Kathmandu Airport,Kathmandu,2017,11,11,12,73.5
366,1030,Kathmandu Airport,Kathmandu,2017,11,12,3,88.2
366,1030,Kathmandu Airport,Kathmandu,2017,11,12,12,70
366,1030,Kathmandu Airport,Kathmandu,2017,11,13,3,90.4
366,1030,Kathmandu Airport,Kathmandu,2017,11,13,12,76.8
366,1030,Kathmandu Airport,Kathmandu,2017,11,14,3,93
366,1030,Kathmandu Airport,Kathmandu,2017,11,14,12,77
366,1030,Kathmandu Airport,Kathmandu,2017,11,15,3,92.8
366,1030,Kathmandu Airport,Kathmandu,2017,11,15,12,73.5
366,1030,Kathmandu Airport,Kathmandu,2017,11,16,3,90.6
366,1030,Kathmandu Airport,Kathmandu,2017,11,16,12,73.8
366,1030,Kathmandu Airport,Kathmandu,2017,11,17,3,83.7
366,1030,Kathmandu Airport,Kathmandu,2017,11,17,12,77.9
