datetime, Max, Min, Average
07/05/2017 05, 21.7000007629, 21.2999992371, 21.453333155301664, 
07/05/2017 06, 22.1000003815, 21.6000003815, 21.84666671752334, 
07/05/2017 07, 22.7000007629, 22, 22.33666687011999, 
07/05/2017 08, 23.8999996185, 22.7000007629, 23.340000089006672, 
07/05/2017 09, 24.2000007629, 23.8999996185, 24.03833347955999, 
07/05/2017 10, 24.7000007629, 23.8999996185, 24.34310357323448, 
07/05/2017 11, 24.7000007629, 24.2000007629, 24.42424242424848, 
07/05/2017 12, 25.8999996185, 24.6000003815, 25.018333562205, 
07/05/2017 13, 26.1000003815, 25.7000007629, 25.878333218888347, 
07/05/2017 14, 27.2000007629, 26, 26.686666711176663, 
07/05/2017 15, 26.6000003815, 21.7000007629, 24.103333282473344, 
07/05/2017 16, 21.7999992371, 21.3999996185, 21.58166678746333, 
07/05/2017 17, 22.1000003815, 21.7000007629, 21.88833312987001, 
07/05/2017 18, 22.6000003815, 22.1000003815, 22.450000158953323, 
07/05/2017 19, 22.6000003815, 22.3999996185, 22.488333288825014, 
07/05/2017 20, 22.3999996185, 22.2000007629, 22.326666196193344, 
07/05/2017 21, 22.3999996185, 22.1000003815, 22.19500013988331, 
07/05/2017 22, 22.1000003815, 21.8999996185, 21.991666634875013, 
07/05/2017 23, 22, 21.7999992371, 21.899999618505014, 
07/06/2017 00, 22, 21.8999996185, 21.90999965665001, 
07/06/2017 01, 22, 21.7999992371, 21.899999618508346, 
07/06/2017 02, 22, 21.7999992371, 21.914999675735018, 
07/06/2017 03, 21.8999996185, 21.7999992371, 21.891666253383345, 
07/06/2017 04, 21.8999996185, 21.7999992371, 21.861537933346174, 
07/06/2017 05, 21.8999996185, 21.7000007629, 21.771666685730008, 
07/06/2017 06, 22.6000003815, 21.8999996185, 22.19833345412501, 
07/06/2017 07, 23.7000007629, 22.6000003815, 22.970000044511664, 
07/06/2017 08, 24.2000007629, 23.7000007629, 23.951666577651658, 
07/06/2017 09, 26.1000003815, 24.2000007629, 25.218333276123335, 
07/06/2017 10, 26.8999996185, 26, 26.404999860131678, 
07/06/2017 11, 27.2000007629, 26.5, 26.844999980916683, 
07/06/2017 12, 27.6000003815, 26.2999992371, 26.909999879205007, 
07/06/2017 13, 27.7000007629, 26.3999996185, 26.975000095364994, 
07/06/2017 14, 28.3999996185, 27.1000003815, 27.60833317438166, 
07/06/2017 15, 27.5, 22.2999992371, 24.321666526785013, 
07/06/2017 16, 23.6000003815, 22.2999992371, 22.854999955493334, 
07/06/2017 17, 24, 23.7000007629, 23.848333168008352, 
07/06/2017 18, 24.2000007629, 23.7999992371, 24.013333384190013, 
07/06/2017 19, 24, 23.7999992371, 23.891666253388344, 
07/06/2017 20, 24, 23.1000003815, 23.60666662850999, 
07/06/2017 21, 23.2000007629, 23.1000003815, 23.131707819504864, 
07/06/2017 22, 22.8999996185, 22.7999992371, 22.802499246635, 
07/06/2017 23, 22.8999996185, 22.7000007629, 22.75526327834737, 
07/07/2017 00, 22.7999992371, 22.6000003815, 22.701666959123312, 
07/07/2017 01, 22.7000007629, 22.2999992371, 22.438333098086684, 
07/07/2017 02, 22.5, 22.2000007629, 22.376666323350022, 
07/07/2017 03, 22.5, 22.2999992371, 22.40166629154834, 
07/07/2017 04, 22.3999996185, 22, 22.225000127154992, 
07/07/2017 05, 22.2000007629, 21.8999996185, 22.05166686375998, 
07/07/2017 06, 23.5, 22.2999992371, 22.711666584011656, 
07/07/2017 07, 24.5, 23.3999996185, 23.866666603088344, 
07/07/2017 08, 26.7999992371, 24.2999992371, 25.46833324432, 
07/07/2017 09, 27.6000003815, 26.2000007629, 26.803333218899997, 
07/07/2017 10, 29, 27.3999996185, 28.13166662852167, 
07/07/2017 11, 29.2999992371, 28.5, 28.925000000008332, 
07/07/2017 12, 29.2000007629, 28.2999992371, 28.814999930066673, 
07/07/2017 13, 29.5, 28.1000003815, 28.898333295188333, 
07/07/2017 14, 29.6000003815, 28.8999996185, 29.203333250689997, 
07/07/2017 15, 29.7999992371, 28.7999992371, 29.45666691462332, 
07/07/2017 16, 29.1000003815, 28.2999992371, 28.726666545875016, 
07/07/2017 17, 28.6000003815, 27, 27.689999961854998, 
07/07/2017 18, 27, 26, 26.30833330154833, 
07/07/2017 19, 26, 25.1000003815, 25.519999853771683, 
07/07/2017 20, 25.1000003815, 24.7000007629, 24.881666501371672, 
07/07/2017 21, 24.7000007629, 24.3999996185, 24.473333231595017, 
07/07/2017 22, 24.3999996185, 23.7999992371, 23.998333136233352, 
07/07/2017 23, 23.7999992371, 23.3999996185, 23.601666927333333, 
07/08/2017 00, 23.5, 23.2999992371, 23.42833305993334, 
07/08/2017 01, 23.2999992371, 22.5, 22.78500013352499, 
07/08/2017 02, 22.6000003815, 22.2999992371, 22.37166617712336, 
07/08/2017 03, 22.3999996185, 21.8999996185, 22.16166699726, 
07/08/2017 04, 22.1000003815, 21.8999996185, 21.979999923700007, 
07/08/2017 05, 22.2999992371, 22, 22.10833358766499, 
07/08/2017 06, 22.6000003815, 22.2999992371, 22.511666711176655, 
07/08/2017 07, 22.8999996185, 22.6000003815, 22.726415346243407, 
07/08/2017 08, 23.7000007629, 23, 23.400000058680767, 
07/08/2017 09, 27.3999996185, 24.1000003815, 25.67999995550167, 
07/08/2017 10, 28, 26.3999996185, 27.095000012721655, 
07/08/2017 11, 29.2999992371, 28.1000003815, 28.726666704813336, 
07/08/2017 12, 29.7999992371, 29, 29.475000000001668, 
07/08/2017 13, 29.5, 28.2000007629, 28.79333340326501, 
07/08/2017 14, 29.7999992371, 28.2000007629, 28.821666876476666, 
07/08/2017 15, 29.8999996185, 27.5, 28.546666717523316, 
07/08/2017 16, 27.3999996185, 24.5, 25.22916670641249, 
07/08/2017 17, 25, 23.8999996185, 24.160416722300003, 
07/08/2017 18, 24.2000007629, 23.7000007629, 23.945000139864984, 
07/08/2017 19, 23.7000007629, 23.5, 23.55333353678833, 
07/08/2017 20, 23.6000003815, 23.2999992371, 23.44333311715834, 
07/08/2017 21, 23.6000003815, 23, 23.398333326981675, 
07/08/2017 22, 23, 22.3999996185, 22.62166690825165, 
07/08/2017 23, 22.7000007629, 21.8999996185, 22.408333555860004, 
07/09/2017 00, 21.8999996185, 21.6000003815, 21.75166683195665, 
07/09/2017 01, 21.7000007629, 21.2999992371, 21.508333365115014, 
07/09/2017 02, 21.3999996185, 21.2999992371, 21.35333277384668, 
07/09/2017 03, 21.6000003815, 21.2999992371, 21.45833317438666, 
07/09/2017 04, 21.7000007629, 21.6000003815, 21.65000057219998, 
07/09/2017 05, 21.8999996185, 21.6000003815, 21.73500000636333, 
07/09/2017 06, 21.7000007629, 21.6000003815, 21.645000553129993, 
07/09/2017 07, 22.5, 21.7000007629, 22.076666545868342, 
07/09/2017 08, 23.5, 22.3999996185, 22.781666851036675, 
07/09/2017 09, 25.3999996185, 23.5, 24.510000038148334, 
07/09/2017 10, 26.8999996185, 25.3999996185, 26.118333212533333, 
07/09/2017 11, 27.3999996185, 26.7000007629, 27.061666647593327, 
07/09/2017 12, 27.7999992371, 26.6000003815, 27.138333384199992, 
07/09/2017 13, 27.7000007629, 26.6000003815, 27.130000336956652, 
07/09/2017 14, 28.1000003815, 27.3999996185, 27.691666793826645, 
07/09/2017 15, 27.8999996185, 26.8999996185, 27.533333333320005, 
07/09/2017 16, 27.1000003815, 22.2999992371, 24.876666673024996, 
07/09/2017 17, 22.1000003815, 20.8999996185, 21.22833356857166, 
07/09/2017 18, 21.6000003815, 21, 21.25166686375833, 
07/09/2017 19, 22, 21.6000003815, 21.81166648864001, 
07/09/2017 20, 22, 21.8999996185, 21.939999771100016, 
07/09/2017 21, 22, 21.7999992371, 21.934999752028343, 
07/09/2017 22, 21.8999996185, 21.7000007629, 21.83833325700998, 
07/09/2017 23, 21.7000007629, 21.3999996185, 21.493333307896666, 
07/10/2017 00, 21.5, 21.3999996185, 21.488333288825004, 
07/10/2017 01, 21.5, 21.2000007629, 21.313333066301656, 
07/10/2017 02, 21.5, 21.2999992371, 21.414999675748337, 
07/10/2017 03, 21.6000003815, 21.5, 21.525000095374992, 
07/10/2017 04, 21.7000007629, 21.5, 21.595000362416656, 
07/10/2017 05, 21.6000003815, 21.5, 21.57333361309999, 
07/10/2017 06, 22.6000003815, 21.6000003815, 22.183333333333334, 
07/10/2017 07, 22.7999992371, 22.6000003815, 22.69166695276999, 
07/10/2017 08, 23.7999992371, 22.7000007629, 23.248333326976645, 
07/10/2017 09, 25, 23.7999992371, 24.214999834691664, 
07/10/2017 10, 26.8999996185, 25, 25.859999879193342, 
07/10/2017 11, 27.3999996185, 26.7000007629, 27.04333311716667, 
07/10/2017 12, 27.1000003815, 24.1000003815, 26.268333180738335, 
07/10/2017 13, 24, 22.6000003815, 22.916666857391657, 
07/10/2017 14, 23.7000007629, 22.3999996185, 23.06833337148165, 
07/10/2017 15, 24, 22.8999996185, 23.376666704808336, 
07/10/2017 16, 24.7000007629, 23.2999992371, 24.040000057211675, 
07/10/2017 17, 25, 24.6000003815, 24.763333193478317, 
07/10/2017 18, 24.6000003815, 23.2000007629, 23.52833302817667, 
07/10/2017 19, 23.2999992371, 22.8999996185, 23.15333360035333, 
07/10/2017 20, 22.8999996185, 22.3999996185, 22.713333257041665, 
07/10/2017 21, 22.3999996185, 21.8999996185, 22.041666539500014, 
07/10/2017 22, 22.1000003815, 21.8999996185, 21.94333311715, 
07/10/2017 23, 22.2000007629, 21.8999996185, 22.060000228893315, 
07/11/2017 00, 21.8999996185, 21.7999992371, 21.86166613896336, 
07/11/2017 01, 21.8999996185, 21.5, 21.71000010173166, 
07/11/2017 02, 21.7000007629, 21.5, 21.565000247968324, 
07/11/2017 03, 21.7000007629, 21.2999992371, 21.568333594006678, 
07/11/2017 04, 21.2999992371, 21.2000007629, 21.221667098976685, 
07/11/2017 05, 21.3999996185, 21.2000007629, 21.266666444153355, 
07/11/2017 06, 22, 21.2999992371, 21.646666463205005, 
07/11/2017 07, 22.2999992371, 21.8999996185, 22.06666679382499, 
07/11/2017 08, 23.7000007629, 22.2999992371, 22.93499997456667, 
07/11/2017 09, 24, 23.6000003815, 23.86166645684501, 
07/11/2017 10, 24.1000003815, 23.7999992371, 23.95833317439, 
07/11/2017 11, 24.7999992371, 23.8999996185, 24.173333422334995, 
07/11/2017 12, 25.2999992371, 24.7000007629, 25.131666660320015, 
07/11/2017 13, 25.2999992371, 24.7000007629, 25.126667022698324, 
07/11/2017 14, 25, 24.5, 24.768333276126654, 
07/11/2017 15, 24.7000007629, 24, 24.351666800183335, 
07/11/2017 16, 24, 23, 23.391666666668335, 
07/11/2017 17, 23.8999996185, 22.8999996185, 23.469999758409998, 
07/11/2017 18, 22.8999996185, 22.2000007629, 22.389999993643332, 
07/11/2017 19, 22.7999992371, 22.2999992371, 22.553333091748346, 
07/11/2017 20, 22.7999992371, 22.1000003815, 22.330000432309973, 
07/11/2017 21, 22.2999992371, 22.1000003815, 22.180000623046634, 
07/11/2017 22, 22.2000007629, 21.7999992371, 22.003333346035014, 
07/11/2017 23, 22, 21.7000007629, 21.86499961216167, 
07/12/2017 00, 22, 21.3999996185, 21.75166667301666, 
07/12/2017 01, 21.5, 21.1000003815, 21.38918886957297, 
07/12/2017 02, 21.1000003815, 20.7999992371, 20.938461303694872, 
07/12/2017 03, 21.1000003815, 20.7999992371, 20.978333250690017, 
07/12/2017 04, 20.7999992371, 20.6000003815, 20.705000527676656, 
07/12/2017 05, 20.7999992371, 20.6000003815, 20.671667289716655, 
07/12/2017 06, 21.2000007629, 20.6000003815, 20.865000311514986, 
07/12/2017 07, 21.7999992371, 21.2000007629, 21.400000254308328, 
07/12/2017 08, 22.7999992371, 21.7999992371, 22.264999961844993, 
07/12/2017 09, 23.8999996185, 22.7000007629, 23.33666652043833, 
07/12/2017 10, 25.2000007629, 23.8999996185, 24.69500004450999, 
07/12/2017 11, 26.7000007629, 25, 25.591667048138323, 
07/12/2017 12, 28.2000007629, 26.3999996185, 27.60499986011667, 
07/12/2017 13, 29.3999996185, 27.8999996185, 28.51666666666334, 
07/12/2017 14, 29.5, 28.2000007629, 28.876666641238334, 
07/12/2017 15, 29.1000003815, 26.6000003815, 27.541666730245, 
07/12/2017 16, 27, 26.2000007629, 26.521666558576676, 
07/12/2017 17, 27, 26.2000007629, 26.50499992369667, 
07/12/2017 18, 26.5, 24.7000007629, 25.54499998092667, 
07/12/2017 19, 24.6000003815, 24.1000003815, 24.386666838333312, 
07/12/2017 20, 24.1000003815, 23.5, 23.858333428708324, 
07/12/2017 21, 23.5, 23.2000007629, 23.336666393276655, 
07/12/2017 22, 23.2000007629, 22.8999996185, 23.021666749313344, 
07/12/2017 23, 23, 22.7999992371, 22.914999675730016, 
07/13/2017 00, 22.8999996185, 22.5, 22.68333361943166, 
07/13/2017 01, 22.5, 22, 22.22333354949999, 
07/13/2017 02, 22, 21.8999996185, 21.961666520425013, 
07/13/2017 03, 21.8999996185, 21.7000007629, 21.808333333309974, 
07/13/2017 04, 21.7000007629, 21.6000003815, 21.68166735964331, 
07/13/2017 05, 21.7999992371, 21.7000007629, 21.71000061031998, 
07/13/2017 06, 23.5, 21.7000007629, 22.676666641221672, 
07/13/2017 07, 23.8999996185, 23.2000007629, 23.508333079028333, 
07/13/2017 08, 25.8999996185, 23.3999996185, 24.379999987280005, 
07/13/2017 09, 27, 25.7999992371, 26.413333352406674, 
07/13/2017 10, 28.3999996185, 27.2000007629, 27.611666647586663, 
07/13/2017 11, 28.6000003815, 27.7000007629, 28.091666634878337, 
07/13/2017 12, 29.2999992371, 28.2999992371, 28.721666685741663, 
07/13/2017 13, 29.2999992371, 28.6000003815, 28.948333454125006, 
07/13/2017 14, 29.2000007629, 28.2999992371, 28.726666641228338, 
07/13/2017 15, 29, 27.7000007629, 28.214999930060007, 
07/13/2017 16, 28.5, 27.7000007629, 27.95333312352669, 
07/13/2017 17, 27.8999996185, 26.5, 27.061666806534962, 
07/13/2017 18, 26.6000003815, 25.5, 25.97166684469999, 
07/13/2017 19, 25.6000003815, 25.1000003815, 25.2900004386733, 
07/13/2017 20, 25, 24.2000007629, 24.544999917353344, 
07/13/2017 21, 24.2000007629, 23.5, 23.86000010172, 
07/13/2017 22, 23.5, 23.2999992371, 23.444897748981653, 
07/13/2017 23, 23.5, 23.1000003815, 23.342105162757868, 
07/14/2017 00, 23.2000007629, 23, 23.070000267046655, 
07/14/2017 01, 23, 22.6000003815, 22.806666755656643, 
07/14/2017 02, 22.6000003815, 22.2000007629, 22.446666812901658, 
07/14/2017 03, 22.3999996185, 22.1000003815, 22.206666787473313, 
07/14/2017 04, 22.3999996185, 22, 22.195000171655, 
07/14/2017 05, 22.1000003815, 21.8999996185, 21.94333311715001, 
07/14/2017 06, 22.2999992371, 22.1000003815, 22.221666749323354, 
07/14/2017 07, 24, 22.2999992371, 23.19166641236001, 
07/14/2017 08, 25.5, 23.8999996185, 24.438333415993338, 
07/14/2017 09, 27.6000003815, 25.2999992371, 26.66499996185667, 
07/14/2017 10, 28.8999996185, 27.5, 28.14833332697166, 
07/14/2017 11, 29.2999992371, 27.7000007629, 28.411666584018338, 
07/14/2017 12, 28.8999996185, 28.2999992371, 28.603333346044998, 
07/14/2017 13, 29.1000003815, 28.5, 28.83142841884571, 
07/14/2017 14, 28.6000003815, 27.3999996185, 28.073333168044993, 
07/14/2017 15, 27.5, 22.5, 25.431666660309993, 
07/14/2017 16, 22.5, 21.7999992371, 22.1837840208946, 
07/14/2017 17, 23.3999996185, 22.2999992371, 22.966666603093355, 
07/14/2017 18, 23.6000003815, 23.2999992371, 23.47666657765333, 
07/14/2017 19, 23.7999992371, 23.5, 23.681666787473336, 
07/14/2017 20, 23.7999992371, 23.6000003815, 23.688333892803303, 
07/14/2017 21, 23.7000007629, 22.2000007629, 23.11166696547667, 
07/14/2017 22, 22.6000003815, 22.1000003815, 22.475000095371662, 
07/14/2017 23, 22.1000003815, 21.2999992371, 21.806666564940013, 
07/15/2017 00, 21.2999992371, 20.3999996185, 20.85833336511833, 
07/15/2017 01, 20.5, 20.2999992371, 20.37166617710501, 
07/15/2017 02, 20.6000003815, 20.2999992371, 20.406666310616675, 
07/15/2017 03, 20.7000007629, 20.5, 20.55000019074333, 
07/15/2017 04, 20.7000007629, 20.5, 20.603333727541653, 
07/15/2017 05, 20.7000007629, 20.6000003815, 20.655173005720687, 
07/15/2017 06, 21, 20.7000007629, 20.815789072143865, 
07/15/2017 07, 21.7000007629, 20.8999996185, 21.233333396908332, 
07/15/2017 08, 22.5, 21.7000007629, 22.15833342869167, 
07/15/2017 09, 24.5, 22.6000003815, 23.53833347956332, 
07/15/2017 10, 25.3999996185, 24.2999992371, 24.921666717526662, 
07/15/2017 11, 26.3999996185, 25, 25.801666831976664, 
07/15/2017 12, 28.2999992371, 26.1000003815, 27.34333340326667, 
07/15/2017 13, 29, 28.1000003815, 28.516666571299996, 
07/15/2017 14, 30.1000003815, 28.6000003815, 29.38000001908, 
07/15/2017 15, 29.1000003815, 24.5, 28.073333263401672, 
07/15/2017 16, 24.3999996185, 23.8999996185, 24.090625166890625, 
07/15/2017 17, 26.1000003815, 25, 25.62380958739524, 
07/15/2017 18, 25.8999996185, 23.8999996185, 25.2962962962963, 
07/15/2017 19, 23.5, 23.2000007629, 23.30869575167826, 
07/15/2017 20, 23.6000003815, 23.2999992371, 23.552777979133335, 
07/15/2017 21, 23.3999996185, 23, 23.100000063588894, 
07/15/2017 22, 23.2000007629, 22.8999996185, 23.04666684468665, 
07/15/2017 23, 22.8999996185, 22.6000003815, 22.74333356219997, 
07/16/2017 00, 22.7000007629, 22.1000003815, 22.441666698451677, 
07/16/2017 01, 22.1000003815, 21.7999992371, 22.028333441433347, 
07/16/2017 02, 21.7999992371, 21.5, 21.617544241129806, 
07/16/2017 03, 21.7000007629, 21.3999996185, 21.466666539493346, 
07/16/2017 04, 21.5, 21.2999992371, 21.408332983636683, 
07/16/2017 05, 21.7000007629, 21.3999996185, 21.481666596723326, 
07/16/2017 06, 21.8999996185, 21.5, 21.766666603085007, 
07/16/2017 07, 22.6000003815, 21.8999996185, 22.151666704818336, 
07/16/2017 08, 25.6000003815, 22.6000003815, 23.878333123531664, 
07/16/2017 09, 26.7999992371, 25.7000007629, 26.161666774749985, 
07/16/2017 10, 27.7000007629, 26.2000007629, 27.015000057213324, 
07/16/2017 11, 28.3999996185, 26.7999992371, 27.529999923703325, 
07/16/2017 12, 28.7000007629, 27.7000007629, 28.07166674931999, 
07/16/2017 13, 29, 28.3999996185, 28.743333212528345, 
07/16/2017 14, 28.8999996185, 27.5, 27.98833341598334, 
07/16/2017 15, 29, 28.1000003815, 28.648333422339988, 
07/16/2017 16, 28.7000007629, 25.6000003815, 27.123333358766665, 
07/16/2017 17, 25.6000003815, 24, 24.60666675568165, 
07/16/2017 18, 24.2000007629, 23.5, 23.80333318710166, 
07/16/2017 19, 23.8999996185, 23.5, 23.608333206185023, 
07/16/2017 20, 24, 23.7999992371, 23.87499952317667, 
07/16/2017 21, 24.1000003815, 23.5, 23.77833347321166, 
07/16/2017 22, 23.6000003815, 23.2000007629, 23.50666672389667, 
07/16/2017 23, 23.2999992371, 22.5, 23.016666889189995, 
07/17/2017 00, 22.5, 22, 22.201666736606658, 
07/17/2017 01, 22.1000003815, 21.1000003815, 21.466667079911645, 
07/17/2017 02, 21.7000007629, 21.2000007629, 21.38166681924833, 
07/17/2017 03, 21.6000003815, 20.8999996185, 21.223333295183338, 
07/17/2017 04, 21.1000003815, 20.8999996185, 21.005000019075, 
07/17/2017 05, 21.3999996185, 21, 21.262711638122017, 
07/17/2017 06, 21.2000007629, 21, 21.078333632154983, 
07/17/2017 07, 22.2999992371, 21.2000007629, 21.718333339688336, 
07/17/2017 08, 23.5, 22.3999996185, 22.873333358768335, 
07/17/2017 09, 25.2000007629, 23.2999992371, 24.164999898280005, 
07/17/2017 10, 27.7000007629, 25.2000007629, 26.23666674295833, 
07/17/2017 11, 28.7999992371, 27.5, 27.99166663488667, 
07/17/2017 12, 30, 28.7999992371, 29.20666666031167, 
07/17/2017 13, 30.5, 29, 29.69499998092833, 
07/17/2017 14, 30.2999992371, 29.5, 29.921666622165013, 
07/17/2017 15, 30, 29.5, 29.731666819246655, 
07/17/2017 16, 30.2000007629, 28.5, 29.25769241039615, 
07/17/2017 17, 28.2000007629, 27.2999992371, 27.75681812112273, 
07/17/2017 18, 27.3999996185, 26.2999992371, 27.046666685741666, 
07/17/2017 19, 26.2999992371, 25.7000007629, 26.018333117178333, 
07/17/2017 20, 25.7000007629, 24.2999992371, 25.35333363214, 
07/17/2017 21, 24.2999992371, 22.6000003815, 23.326666800181645, 
07/17/2017 22, 22.6000003815, 22.3999996185, 22.513333384200006, 
07/17/2017 23, 23, 22.6000003815, 22.814999771118355, 
07/18/2017 00, 22.7999992371, 22.7000007629, 22.735000228869982, 
07/18/2017 01, 22.7999992371, 22.1000003815, 22.43000014623499, 
07/18/2017 02, 22.2999992371, 22, 22.156667137136647, 
07/18/2017 03, 22.1000003815, 22, 22.09090943772728, 
07/18/2017 04, 22.2000007629, 21.8999996185, 22.068085366104256, 
07/18/2017 05, 22.1000003815, 21.8999996185, 22.003333346050002, 
07/18/2017 06, 23, 21.8999996185, 22.339999866480007, 
07/18/2017 07, 23.7000007629, 22.6000003815, 22.916666920989993, 
07/18/2017 08, 26.5, 23.7000007629, 24.773333199825007, 
07/18/2017 09, 28, 26.3999996185, 27.183333460485, 
07/18/2017 10, 29, 27.7999992371, 28.249999936428352, 
07/18/2017 11, 30.3999996185, 28, 29.37166665395, 
07/18/2017 12, 31.1000003815, 29.2999992371, 29.976666673028333, 
07/18/2017 13, 30.7999992371, 29.1000003815, 30.096666685741674, 
07/18/2017 14, 30.3999996185, 29.3999996185, 29.97166649500668, 
07/18/2017 15, 29.2999992371, 27.8999996185, 28.496666622161676, 
07/18/2017 16, 28.1000003815, 27.6000003815, 27.82833318710168, 
07/18/2017 17, 27.3999996185, 25.1000003815, 25.61666688918332, 
07/18/2017 18, 26.1000003815, 25.6000003815, 25.83000017800663, 
07/18/2017 19, 25.7999992371, 23.7999992371, 24.32833340961332, 
07/18/2017 20, 24.2999992371, 22.2999992371, 23.01166655222334, 
07/18/2017 21, 23.5, 22.7000007629, 23.211666584018342, 
07/18/2017 22, 23.7000007629, 23.2000007629, 23.45000019072833, 
07/18/2017 23, 23.5, 22.6000003815, 23.336842085178947, 
07/19/2017 00, 22.5, 22.2000007629, 22.32083272936666, 
07/19/2017 01, 22.2999992371, 22.2000007629, 22.272221883155552, 
07/19/2017 02, 22.1000003815, 22, 22.05306142691837, 
07/19/2017 03, 22.1000003815, 21.7000007629, 21.939999898283354, 
07/19/2017 04, 21.8999996185, 21.7000007629, 21.78499975205, 
07/19/2017 05, 22, 21.7999992371, 21.901666291565007, 
07/19/2017 06, 22.3999996185, 21.8999996185, 22.07833325067834, 
07/19/2017 07, 23.8999996185, 22.2999992371, 22.833333237968326, 
07/19/2017 08, 26.8999996185, 23.7999992371, 25.11833337147667, 
07/19/2017 09, 28.2000007629, 26.5, 27.540000057221672, 
07/19/2017 10, 29.3999996185, 27.7000007629, 28.615384578703846, 
07/19/2017 11, 29.1000003815, 28, 28.496666431443355, 
07/19/2017 12, 28.6000003815, 27, 28.174999936421667, 
07/19/2017 13, 27, 26.2999992371, 26.523333199835008, 
07/19/2017 14, 27.2999992371, 26.7000007629, 26.978333377834982, 
07/19/2017 15, 27.3999996185, 26.2999992371, 26.941666507726683, 
07/19/2017 16, 26.2999992371, 23.8999996185, 25.451666736606665, 
07/19/2017 17, 23.8999996185, 22.6000003815, 23.11499999364166, 
07/19/2017 18, 22.6000003815, 22.2999992371, 22.520000076310012, 
07/19/2017 19, 22.2999992371, 22.2000007629, 22.240000152580006, 
07/19/2017 20, 22.7999992371, 22.2000007629, 22.583333206198347, 
07/19/2017 21, 22.8999996185, 21.8999996185, 22.453333314256668, 
07/19/2017 22, 22.1000003815, 21.3999996185, 21.899999872833334, 
07/19/2017 23, 21.3999996185, 21.2000007629, 21.254545471881816, 
07/20/2017 00, 21.5, 21.2000007629, 21.421666399633338, 
07/20/2017 01, 21.5, 21.1000003815, 21.255000305156653, 
07/20/2017 02, 21.2000007629, 21.1000003815, 21.173333994526647, 
07/20/2017 03, 21.2000007629, 20.8999996185, 21.06666692098, 
07/20/2017 04, 21, 20.7000007629, 20.831666119915017, 
07/20/2017 05, 20.8999996185, 20.6000003815, 20.68833376565668, 
07/20/2017 06, 21.2999992371, 20.8999996185, 21.026666577660002, 
07/20/2017 07, 22.5, 21.6000003815, 22.054545359179546, 
07/20/2017 08, 23.3999996185, 22.5, 22.950000158950004, 
07/20/2017 09, 25, 23.3999996185, 24.45166670481334, 
07/20/2017 10, 26.6000003815, 25, 25.698333326971667, 
07/20/2017 11, 27.2000007629, 26.3999996185, 26.796666685739993, 
07/20/2017 12, 28, 26.7000007629, 27.459999910995013, 
07/20/2017 13, 28.2999992371, 27.6000003815, 27.930000114441665, 
07/20/2017 14, 28.7000007629, 26.5, 27.895000044495006, 
07/20/2017 15, 26.5, 24.2999992371, 25.311666679388342, 
07/20/2017 16, 25, 24.2000007629, 24.556666755670012, 
07/20/2017 17, 25.3999996185, 24.5, 24.944827671712073, 
07/20/2017 18, 24.6000003815, 23.8999996185, 24.259375274200004, 
07/20/2017 19, 23.8999996185, 23.7000007629, 23.75500011442999, 
07/20/2017 20, 23.7999992371, 22.7000007629, 23.098333009093356, 
07/20/2017 21, 22.7999992371, 22.5, 22.655000241609986, 
07/20/2017 22, 22.7000007629, 22.5, 22.595000362406648, 
07/20/2017 23, 23, 22.7000007629, 22.847999572770004, 
07/21/2017 00, 22.7000007629, 22.6000003815, 22.678379058813512, 
07/21/2017 01, 22.7000007629, 22.2999992371, 22.491666634883362, 
07/21/2017 02, 22.2999992371, 22.2000007629, 22.284999465970007, 
07/21/2017 03, 22.2999992371, 22.2000007629, 22.271666336076688, 
07/21/2017 04, 22.2999992371, 22.2000007629, 22.269999694839974, 
07/21/2017 05, 22.2000007629, 22, 22.13166716892831, 
07/21/2017 06, 22.8999996185, 22.2000007629, 22.49666659037168, 
07/21/2017 07, 23.8999996185, 22.8999996185, 23.433333428703335, 
07/21/2017 08, 24.7000007629, 23.8999996185, 24.358333365128335, 
07/21/2017 09, 26.1000003815, 24.7000007629, 25.26333328883167, 
07/21/2017 10, 27.2999992371, 25.3999996185, 26.37999995550334, 
07/21/2017 11, 25.3999996185, 23.7000007629, 24.856666755676645, 
07/21/2017 12, 26.6000003815, 25.1000003815, 25.877272649240922, 
07/21/2017 13, 27.6000003815, 25.2999992371, 26.358333142603335, 
07/21/2017 14, 27.8999996185, 26.7999992371, 27.388333384193334, 
07/21/2017 15, 26.8999996185, 26.3999996185, 26.62833344141499, 
07/21/2017 16, 27.1000003815, 26, 26.621666622161673, 
07/21/2017 17, 26.2000007629, 25.6000003815, 25.85333347320831, 
07/21/2017 18, 25.7000007629, 25, 25.53333384194, 
07/21/2017 19, 25, 23.8999996185, 24.269999885551677, 
07/21/2017 20, 23.8999996185, 23.5, 23.82499974567001, 
07/21/2017 21, 23.5, 23.3999996185, 23.44333311715001, 
07/21/2017 22, 23.2999992371, 23.1000003815, 23.24999996821335, 
07/21/2017 23, 23.3999996185, 22.6000003815, 23.074999777480006, 
07/22/2017 00, 22.5, 22, 22.170000267031657, 
07/22/2017 01, 22.2000007629, 22, 22.113333765664994, 
07/22/2017 02, 22.1000003815, 21.7999992371, 21.979999923713358, 
07/22/2017 03, 21.8999996185, 21.2999992371, 21.506666374195014, 
07/22/2017 04, 21.5, 21.2000007629, 21.407272408221825, 
07/22/2017 05, 21.5, 21.1000003815, 21.24833351769831, 
