datetime, Max, Min, Average
10/05/2017 02, 21.5, 21.2999992371, 21.356521191810863, 
10/05/2017 03, 21.3999996185, 21.2000007629, 21.29677415661613, 
10/05/2017 04, 21.2000007629, 20.7999992371, 20.981666596736694, 
10/05/2017 05, 20.7999992371, 20.6000003815, 20.71063885787447, 
10/05/2017 06, 21.3999996185, 20.7999992371, 21.03653823413269, 
10/05/2017 07, 22.2999992371, 21.3999996185, 21.860000000004007, 
10/05/2017 08, 25.7000007629, 23.2999992371, 24.099999889254835, 
10/05/2017 09, 26.3999996185, 25.2999992371, 25.843333371485002, 
10/05/2017 10, 27.7000007629, 25.3999996185, 26.71666673024167, 
10/05/2017 11, 28.8999996185, 27.2000007629, 28.07857155799106, 
10/05/2017 12, 28.7999992371, 27.3999996185, 27.955999946592005, 
10/05/2017 13, 28.7999992371, 27.2999992371, 28.099999841053343, 
10/05/2017 14, 29.2999992371, 27.3999996185, 28.659999815630005, 
10/05/2017 15, 28.8999996185, 27.8999996185, 28.296969616048486, 
10/05/2017 16, 28.6000003815, 26, 26.93166666031332, 
10/05/2017 17, 25.8999996185, 24.7999992371, 25.22666673660333, 
10/05/2017 18, 24.7999992371, 23.8999996185, 24.193333307880017, 
10/05/2017 19, 23.8999996185, 20.2999992371, 21.678333314256665, 
10/05/2017 20, 20.7999992371, 17.8999996185, 19.429999796558338, 
10/05/2017 21, 19.7000007629, 18.2000007629, 19.100000063578328, 
10/05/2017 22, 19.8999996185, 19.5, 19.76129027335484, 
10/05/2017 23, 20.1000003815, 19.7999992371, 19.948333136235004, 
10/06/2017 00, 20.1000003815, 19.7000007629, 19.92499980925834, 
10/06/2017 01, 20.1000003815, 19.7999992371, 19.967272602421826, 
10/06/2017 02, 20.2000007629, 19.8999996185, 19.96833321252167, 
10/06/2017 03, 20.2000007629, 19.7999992371, 20.063333574921664, 
10/06/2017 04, 20.2000007629, 19.8999996185, 20.030000114448338, 
10/06/2017 05, 20.2000007629, 19.8999996185, 20.011666711169998, 
10/06/2017 06, 20.2999992371, 19.8999996185, 20.110000165309998, 
10/06/2017 07, 21.3999996185, 20.1000003815, 20.71521746593478, 
10/06/2017 08, 24.2000007629, 21.5, 22.54833345412333, 
10/06/2017 09, 25.7999992371, 24.1000003815, 25.098333517706646, 
10/06/2017 10, 27.3999996185, 25.6000003815, 26.563333511353324, 
10/06/2017 11, 29.1000003815, 27.3999996185, 28.54666665394667, 
10/06/2017 12, 29.7000007629, 28.8999996185, 29.220000076296667, 
10/06/2017 13, 29.7999992371, 28.6000003815, 29.10499989191, 
10/06/2017 14, 29, 27.3999996185, 28.628333282466663, 
10/06/2017 15, 27.7000007629, 26.7999992371, 27.24833313624668, 
10/06/2017 16, 27.6000003815, 26.7000007629, 27.254999955484998, 
10/06/2017 17, 26.7000007629, 25.2999992371, 25.653846056041033, 
10/06/2017 18, 25.2999992371, 24.7999992371, 25.035000069935016, 
10/06/2017 19, 24.7999992371, 24.1000003815, 24.517647051354913, 
10/06/2017 20, 24.1000003815, 21.2000007629, 22.861666742959997, 
10/06/2017 21, 21.2999992371, 21.1000003815, 21.20166705448333, 
10/06/2017 22, 21.2000007629, 20.5, 20.848333644866653, 
10/06/2017 23, 21.2000007629, 20.7999992371, 21.080000305169975, 
10/07/2017 00, 21.2999992371, 21.1000003815, 21.216666984546652, 
10/07/2017 01, 21.3999996185, 20.8999996185, 21.134999974576658, 
10/07/2017 02, 20.8999996185, 20.3999996185, 20.71463380208781, 
10/07/2017 03, 20.3999996185, 20, 20.188333384204977, 
10/07/2017 04, 20.3999996185, 20.2000007629, 20.373332977273343, 
10/07/2017 05, 20.5, 20.3999996185, 20.404761541428563, 
10/07/2017 06, 20.6000003815, 20.6000003815, 20.6000003815, 
10/07/2017 07, 21.5, 20.6000003815, 21.084615817417312, 
10/07/2017 08, 24.2000007629, 21.6000003815, 22.981666596736666, 
10/07/2017 09, 26.2999992371, 23.6000003815, 25.126666704815005, 
10/07/2017 10, 27.2999992371, 25.6000003815, 26.319999980931676, 
10/07/2017 11, 28.3999996185, 27.2000007629, 27.677999877926016, 
10/07/2017 12, 28.7000007629, 27.7999992371, 28.22000007629501, 
10/07/2017 13, 28.7000007629, 27.7000007629, 28.25416668256459, 
10/07/2017 14, 28.8999996185, 27.8999996185, 28.265957487395745, 
10/07/2017 15, 28.6000003815, 27.6000003815, 28.041666825613326, 
10/07/2017 16, 27.6000003815, 26.1000003815, 26.78055572509167, 
10/07/2017 17, 26.1000003815, 24.5, 25.29666674932833, 
10/07/2017 18, 24.5, 23.8999996185, 24.11499980290334, 
10/07/2017 19, 23.8999996185, 23.3999996185, 23.583333396915002, 
10/07/2017 20, 23.3999996185, 22.7000007629, 23.061666552226676, 
10/07/2017 21, 22.7000007629, 22, 22.361666679388332, 
10/07/2017 22, 22, 21.6000003815, 21.853333250676656, 
10/07/2017 23, 21.6000003815, 21.1000003815, 21.238333797436642, 
10/08/2017 00, 21.2000007629, 20.6000003815, 20.881818337863628, 
10/08/2017 01, 20.6000003815, 20, 20.398333422351673, 
10/08/2017 02, 20, 19.7999992371, 19.849999427810015, 
10/08/2017 03, 19.7999992371, 19.3999996185, 19.586666711160003, 
10/08/2017 04, 19.3999996185, 19.1000003815, 19.24500013986333, 
10/08/2017 05, 19.2999992371, 19, 19.121666876481658, 
10/08/2017 06, 19.8999996185, 19.1000003815, 19.289743521292312, 
10/08/2017 07, 21.6000003815, 19.8999996185, 20.837287999815267, 
10/08/2017 08, 24, 21.6000003815, 22.43125033376875, 
10/08/2017 09, 25.2000007629, 23.8999996185, 24.525000052009087, 
10/08/2017 10, 26.6000003815, 25.2999992371, 26.026666673023342, 
10/08/2017 11, 27.7000007629, 26.5, 27.124999936420007, 
10/08/2017 12, 28.5, 26.3999996185, 27.574999968206676, 
10/08/2017 13, 28.7000007629, 27.6000003815, 28.05000003178666, 
10/08/2017 14, 28.2999992371, 27.3999996185, 27.93666671117167, 
10/08/2017 15, 28.2999992371, 26.6000003815, 27.466666571303332, 
10/08/2017 16, 26.8999996185, 25.7999992371, 26.317646961592157, 
10/08/2017 17, 25.7999992371, 23.8999996185, 24.56428572109821, 
10/08/2017 18, 23.8999996185, 23.2000007629, 23.634545378249094, 
10/08/2017 19, 23.2000007629, 22.7000007629, 22.94230754558076, 
10/08/2017 20, 22.7000007629, 21.8999996185, 22.39000010490251, 
10/08/2017 21, 21.8999996185, 21.1000003815, 21.553333250674992, 
10/08/2017 22, 21.2000007629, 20.2999992371, 20.81333344777168, 
10/08/2017 23, 20.3999996185, 19.8999996185, 20.133333206179998, 
10/09/2017 00, 19.8999996185, 19.5, 19.734999942785, 
10/09/2017 01, 19.6000003815, 19.2000007629, 19.358333237971653, 
10/09/2017 02, 19.2000007629, 18.7000007629, 18.93833344777334, 
10/09/2017 03, 19, 18.3999996185, 18.818918640543245, 
10/09/2017 04, 18.3999996185, 18, 18.200000190729998, 
10/09/2017 05, 18.1000003815, 17.8999996185, 18.015384674076927, 
10/09/2017 06, 18.5, 18, 18.19799995423201, 
10/09/2017 07, 21.7999992371, 18.5, 19.854999987288334, 
10/09/2017 08, 23.5, 21.8999996185, 22.7133333524, 
10/09/2017 09, 25, 23.2000007629, 24.316949230127115, 
10/09/2017 10, 26.7000007629, 24.6000003815, 25.669767468476742, 
10/09/2017 11, 27.7000007629, 26.2999992371, 26.988333352411654, 
10/09/2017 12, 29, 27.2999992371, 28.18793112656378, 
10/09/2017 13, 29.2000007629, 27.5, 28.51923076921923, 
10/09/2017 14, 28.5, 27.2999992371, 27.760975442275612, 
10/09/2017 15, 28.2999992371, 26.8999996185, 27.451666641243335, 
10/09/2017 16, 27.1000003815, 25.3999996185, 25.916666666658326, 
10/09/2017 17, 25.5, 24.2000007629, 24.809999910984995, 
10/09/2017 18, 24.1000003815, 23.1000003815, 23.67666680017999, 
10/09/2017 19, 23.1000003815, 22.6000003815, 22.857692498434613, 
10/09/2017 20, 22.6000003815, 22.1000003815, 22.264865205083787, 
10/09/2017 21, 22.1000003815, 21.2999992371, 21.578333091745026, 
10/09/2017 22, 21.2999992371, 20.7999992371, 21.057142904830364, 
10/09/2017 23, 20.7999992371, 20.3999996185, 20.520930268027907, 
10/10/2017 00, 20.3999996185, 20, 20.10833346050333, 
10/10/2017 01, 20, 19.5, 19.85166660944833, 
10/10/2017 02, 19.8999996185, 19.5, 19.711666647588334, 
10/10/2017 03, 19.5, 19.3999996185, 19.454999828325, 
10/10/2017 04, 19.3999996185, 19, 19.176666577654995, 
10/10/2017 05, 19.3999996185, 19, 19.226666959110005, 
10/10/2017 06, 19.8999996185, 19.3999996185, 19.67924513906227, 
10/10/2017 07, 21.7999992371, 20, 20.694545503094538, 
10/10/2017 08, 23.8999996185, 21.8999996185, 23.230769304134622, 
10/10/2017 09, 24.7999992371, 23.7000007629, 24.346666685741663, 
10/10/2017 10, 25.7000007629, 24.7000007629, 25.273333326975003, 
10/10/2017 11, 27, 25.6000003815, 26.415000025426664, 
10/10/2017 12, 27.2999992371, 26.3999996185, 26.920000171666654, 
10/10/2017 13, 27.8999996185, 26.8999996185, 27.526666609446657, 
10/10/2017 14, 27.7000007629, 26.8999996185, 27.42666651407501, 
10/10/2017 15, 27.1000003815, 26.3999996185, 26.83714305332857, 
10/10/2017 16, 26.7999992371, 24.5, 25.31500012079832, 
10/10/2017 17, 24.3999996185, 23.1000003815, 23.75333315531334, 
10/10/2017 18, 23.1000003815, 22.3999996185, 22.748484582590912, 
10/10/2017 19, 22.5, 22, 22.209803899125486, 
10/10/2017 20, 22, 21.5, 21.84166641234999, 
10/10/2017 21, 21.5, 21.1000003815, 21.26166671116832, 
10/10/2017 22, 21.2000007629, 21.1000003815, 21.118333784756658, 
10/10/2017 23, 21.1000003815, 20.5, 20.811666552233326, 
10/11/2017 00, 20.6000003815, 20.2999992371, 20.460526165210524, 
10/11/2017 01, 19.6000003815, 19.6000003815, 19.6000003815, 
10/11/2017 02, 19.6000003815, 19.2000007629, 19.486666679386676, 
10/11/2017 03, 19.2000007629, 18.8999996185, 19.00166667301835, 
10/11/2017 04, 19.2999992371, 19.1000003815, 19.191666952770007, 
10/11/2017 05, 19.2999992371, 19.2000007629, 19.223333740213324, 
10/11/2017 06, 20.2000007629, 19.2000007629, 19.675000000005, 
10/11/2017 07, 21.2000007629, 20.2000007629, 20.688333479568325, 
10/11/2017 08, 22.2999992371, 21.1000003815, 21.653333600358327, 
10/11/2017 09, 23.2999992371, 22.2000007629, 22.884999942775018, 
10/11/2017 10, 25.7999992371, 23.2999992371, 24.238333320623337, 
10/11/2017 11, 28.7999992371, 25.7999992371, 27.361666679388332, 
10/11/2017 12, 29.2000007629, 27.3999996185, 28.128333346048326, 
10/11/2017 13, 29.5, 27.7999992371, 28.814999930068335, 
10/11/2017 14, 29.7999992371, 29, 29.416666571306664, 
10/11/2017 15, 29.7999992371, 27, 28.46833346684166, 
10/11/2017 16, 28.1000003815, 26.3999996185, 27.62666657766001, 
10/11/2017 17, 26.3999996185, 24.5, 25.158333365124992, 
10/11/2017 18, 24.5, 23.5, 24.01500015259666, 
10/11/2017 19, 23.5, 22.7999992371, 23.08499981562002, 
10/11/2017 20, 22.7999992371, 22, 22.384905977071696, 
10/11/2017 21, 22, 21.2000007629, 21.614999930065004, 
10/11/2017 22, 21.2000007629, 20.7999992371, 21.073333613070005, 
10/11/2017 23, 20.7999992371, 20.1000003815, 20.465000057216653, 
10/12/2017 00, 20.2999992371, 20.1000003815, 20.158333651236646, 
10/12/2017 01, 20.1000003815, 19.6000003815, 19.735000451384984, 
10/12/2017 02, 19.7000007629, 19.2999992371, 19.62000045774, 
10/12/2017 03, 19.3999996185, 19.1000003815, 19.21166677475666, 
10/12/2017 04, 19.1000003815, 18.7000007629, 18.85166641871, 
10/12/2017 05, 18.7999992371, 18.7000007629, 18.718333816503325, 
10/12/2017 06, 19.2999992371, 18.6000003815, 18.81166693370001, 
10/12/2017 07, 22.2000007629, 19.2999992371, 20.45833320617499, 
10/12/2017 08, 25.6000003815, 22.2000007629, 23.897058655238233, 
10/12/2017 09, 26.1000003815, 24.2000007629, 24.945652298304353, 
10/12/2017 10, 27.3999996185, 25.7999992371, 26.754545442984845, 
10/12/2017 11, 29, 27.5, 28.568333276115002, 
10/12/2017 12, 30.2999992371, 28.8999996185, 29.44833332697334, 
10/12/2017 13, 30.7999992371, 27.8999996185, 29.088333257040002, 
10/12/2017 14, 29, 27.5, 28.409999879205, 
10/12/2017 15, 28.2000007629, 26.7999992371, 27.398039051127462, 
10/12/2017 16, 26.3999996185, 25.6000003815, 26.071111085668882, 
10/12/2017 17, 25.6000003815, 24.2000007629, 24.799999999999994, 
10/12/2017 18, 24.2000007629, 24, 24.07750029566, 
10/12/2017 19, 24, 23.2999992371, 23.67166678109667, 
10/12/2017 20, 23.2999992371, 23.1000003815, 23.206666723899982, 
10/12/2017 21, 23.2999992371, 22.5, 23.001666895541668, 
10/12/2017 22, 22.5, 21.7000007629, 22.023333485906644, 
10/12/2017 23, 21.7000007629, 21.2000007629, 21.42000036238665, 
10/13/2017 00, 21.2000007629, 20.5, 20.863333479561668, 
10/13/2017 01, 20.5, 19.7999992371, 20.175999755850004, 
10/13/2017 02, 20, 19.7000007629, 19.848332913718334, 
10/13/2017 03, 19.7000007629, 19.2999992371, 19.41499967575002, 
10/13/2017 04, 19.2999992371, 19, 19.091666825613334, 
10/13/2017 05, 19.1000003815, 19, 19.05833355587499, 
10/13/2017 06, 19.7000007629, 19, 19.23833347956999, 
10/13/2017 07, 20.7000007629, 19.7000007629, 20.07166671752833, 
10/13/2017 08, 23.2000007629, 20.7999992371, 22.134999942776663, 
10/13/2017 09, 24.7999992371, 23.1000003815, 24.113333288831672, 
10/13/2017 10, 27.2999992371, 24.7000007629, 26.099999904636658, 
10/13/2017 11, 27.5, 26.5, 27.041666698456662, 
10/13/2017 12, 27.8999996185, 26.7999992371, 27.518333180745007, 
10/13/2017 13, 27.7999992371, 26.7000007629, 27.379999923696666, 
10/13/2017 14, 27.7000007629, 26.7999992371, 27.334999847415006, 
10/13/2017 15, 27.8999996185, 26.3999996185, 27.391666730243323, 
10/13/2017 16, 26.3999996185, 24.7999992371, 25.451666768404994, 
10/13/2017 17, 24.7999992371, 23.8999996185, 24.248333104456666, 
10/13/2017 18, 23.8999996185, 23.2999992371, 23.74833313623666, 
10/13/2017 19, 23.2999992371, 22.7000007629, 22.943333498628313, 
10/13/2017 20, 22.7999992371, 22.2999992371, 22.493333212530008, 
10/13/2017 21, 22.5, 21.7000007629, 22.09666643142502, 
10/13/2017 22, 21.7000007629, 21.2999992371, 21.550000190733343, 
10/13/2017 23, 21.2999992371, 20.6000003815, 20.95833352405832, 
10/14/2017 00, 20.6000003815, 20.1000003815, 20.37454560019091, 
10/14/2017 01, 20.2999992371, 20.1000003815, 20.25185175295926, 
10/14/2017 02, 20.2000007629, 20.1000003815, 20.155000591269992, 
10/14/2017 03, 20.1000003815, 20, 20.028333441424998, 
10/14/2017 04, 20.1000003815, 19.7000007629, 19.866666475936675, 
10/14/2017 05, 19.8999996185, 19.7999992371, 19.81860395922093, 
10/14/2017 06, 20.2000007629, 19.7000007629, 19.944444571604432, 
10/14/2017 07, 20.7999992371, 20.2000007629, 20.508333237968348, 
10/14/2017 08, 22.2999992371, 20.7000007629, 21.4033334732, 
10/14/2017 09, 25.1000003815, 22.2000007629, 24.105263157899998, 
10/14/2017 10, 27.2999992371, 26.1000003815, 26.819444285505554, 
10/14/2017 11, 28.5, 27.1000003815, 27.713333384195, 
10/14/2017 12, 29.3999996185, 27.7999992371, 28.615000025436665, 
10/14/2017 13, 29.2999992371, 27, 27.703333409633327, 
10/14/2017 14, 28.2000007629, 27.2000007629, 27.784999942770003, 
10/14/2017 15, 28.1000003815, 26.7999992371, 27.52380947839762, 
10/14/2017 16, 25.7999992371, 25.1000003815, 25.461818244247265, 
10/14/2017 17, 25, 23.2000007629, 23.941666603090013, 
10/14/2017 18, 23.2000007629, 22.5, 22.795454805563647, 
10/14/2017 19, 22.5, 21.5, 21.84545460614317, 
10/14/2017 20, 21.6000003815, 21.3999996185, 21.471794764192314, 
10/14/2017 21, 21.3999996185, 21, 21.11333347956833, 
10/14/2017 22, 21.2999992371, 21, 21.131667105351653, 
10/14/2017 23, 21.2999992371, 21, 21.15666716892, 
10/15/2017 00, 21.1000003815, 21.1000003815, 21.100000381499985, 
10/15/2017 01, 21.1000003815, 20.7000007629, 20.834999752048308, 
10/15/2017 02, 20.7000007629, 20.3999996185, 20.60500040053666, 
10/15/2017 03, 20.5, 20.2999992371, 20.413333002705013, 
10/15/2017 04, 20.5, 20.2000007629, 20.32456106888422, 
10/15/2017 05, 20.2999992371, 20.1000003815, 20.208696075091304, 
10/15/2017 06, 20.2999992371, 20.1000003815, 20.18666731513998, 
10/15/2017 07, 21, 20.2000007629, 20.578333409626662, 
10/15/2017 08, 21.3999996185, 20.8999996185, 21.175000063578352, 
10/15/2017 09, 23.1000003815, 21.5, 22.12333329518, 
10/15/2017 10, 23.8999996185, 22.7000007629, 23.097727125349994, 
10/15/2017 11, 25, 23, 23.533333566452782, 
10/15/2017 12, 26.3999996185, 25, 25.527451047705892, 
10/15/2017 13, 27.3999996185, 25.6000003815, 26.1661018112932, 
10/15/2017 14, 26.8999996185, 25.6000003815, 26.218181783509092, 
10/15/2017 15, 26.3999996185, 25.1000003815, 25.64821430615535, 
10/15/2017 16, 25.1000003815, 23.7999992371, 24.47666660944833, 
10/15/2017 17, 23.7999992371, 22.3999996185, 23.031666755676664, 
10/15/2017 18, 22.3999996185, 21.8999996185, 22.131666692091663, 
10/15/2017 19, 21.8999996185, 21.5, 21.739999930061664, 
10/15/2017 20, 21.5, 20.7000007629, 21.0192306225077, 
10/15/2017 21, 20.7999992371, 20.7000007629, 20.709091533281818, 
10/15/2017 22, 20.8999996185, 20.5, 20.731666374219994, 
10/15/2017 23, 20.3999996185, 19.7000007629, 19.984999815621684, 
10/16/2017 00, 20, 19.7000007629, 19.881666405990007, 
10/16/2017 01, 19.8999996185, 19.6000003815, 19.7230772360641, 
10/16/2017 02, 19.6000003815, 19.5, 19.58500032427499, 
10/16/2017 03, 19.6000003815, 19.2000007629, 19.451666545863347, 
10/16/2017 04, 19.2000007629, 18.7000007629, 18.850000190721673, 
10/16/2017 05, 19, 18.7999992371, 18.906896196543116, 
10/16/2017 06, 19.1000003815, 18.7999992371, 18.905555195280545, 
10/16/2017 07, 19.8999996185, 19.2999992371, 19.49767418795813, 
10/16/2017 08, 22.7000007629, 19.8999996185, 21.011904807314284, 
10/16/2017 09, 23.8999996185, 22.2999992371, 23.381818251176362, 
10/16/2017 10, 25.2000007629, 23.7000007629, 24.578000030517998, 
10/16/2017 11, 26, 25, 25.585000133520005, 
10/16/2017 12, 26.3999996185, 25.3999996185, 25.786666965473323, 
10/16/2017 13, 26.6000003815, 25.7999992371, 26.219999917350005, 
10/16/2017 14, 26.3999996185, 25.2999992371, 25.898333358766664, 
10/16/2017 15, 25.6000003815, 23.7999992371, 24.549999936423337, 
10/16/2017 16, 23.8999996185, 22.7999992371, 23.38913046795435, 
10/16/2017 17, 22.7999992371, 22, 22.27142883484285, 
10/16/2017 18, 22.1000003815, 21.7000007629, 22.01833343507334, 
10/16/2017 19, 21.8999996185, 21.7000007629, 21.769999885560004, 
10/16/2017 20, 21.7000007629, 20.8999996185, 21.246666876464996, 
10/16/2017 21, 20.7999992371, 20.5, 20.671666653966657, 
10/16/2017 22, 20.6000003815, 20.2000007629, 20.376666641219987, 
10/16/2017 23, 20.2000007629, 20, 20.031666787471668, 
10/17/2017 00, 20, 19.3999996185, 19.625000000000004, 
10/17/2017 01, 19.3999996185, 19.2999992371, 19.33333269756668, 
10/17/2017 02, 19.3999996185, 19.2000007629, 19.30344792070689, 
10/17/2017 03, 19.2999992371, 19.1000003815, 19.210000546746656, 
10/17/2017 04, 19.2000007629, 18.8999996185, 19.09736879247369, 
10/17/2017 05, 18.8999996185, 18.7000007629, 18.810344367203445, 
10/17/2017 06, 19.1000003815, 18.7000007629, 18.866666581888893, 
10/17/2017 07, 20.1000003815, 19.2000007629, 19.463461655828848, 
10/17/2017 08, 22.5, 20, 20.710000101726667, 
10/17/2017 09, 24.1000003815, 22.5, 23.345000044506655, 
10/17/2017 10, 25.7999992371, 24, 24.79000031153332, 
10/17/2017 11, 26.1000003815, 25.5, 25.739999694839998, 
10/17/2017 12, 27.6000003815, 26.2000007629, 26.816000061031993, 
10/17/2017 13, 27.2999992371, 26.5, 26.87333332697666, 
10/17/2017 14, 26.7000007629, 25.7999992371, 26.34999975665001, 
10/17/2017 15, 26.6000003815, 25.6000003815, 26.171697976462276, 
10/17/2017 16, 25.2999992371, 24.2999992371, 24.719230761894234, 
10/17/2017 17, 24.3999996185, 23.1000003815, 23.863333257031673, 
10/17/2017 18, 23.1000003815, 22.2000007629, 22.658333237969998, 
10/17/2017 19, 22.2999992371, 21.6000003815, 21.928333536779995, 
10/17/2017 20, 21.7000007629, 21.1000003815, 21.45833352407666, 
10/17/2017 21, 21.1000003815, 20.5, 20.818333403275, 
10/17/2017 22, 20.5, 19.5, 20.03265299116123, 
10/17/2017 23, 19.3999996185, 19.2000007629, 19.302563545053843, 
10/18/2017 00, 19.3999996185, 18.6000003815, 19.146153890169238, 
10/18/2017 01, 18.6000003815, 18, 18.26285732815714, 
10/18/2017 02, 18.1000003815, 17.2000007629, 17.684999879201666, 
10/18/2017 03, 17.2000007629, 16.7000007629, 16.828333218898333, 
10/18/2017 04, 16.7999992371, 15.8000001907, 16.3450000445, 
10/18/2017 05, 16.3999996185, 15.8000001907, 16.035000038128334, 
10/18/2017 06, 16.8999996185, 16.2000007629, 16.499999841044993, 
10/18/2017 07, 19.3999996185, 16.8999996185, 17.778723452955322, 
10/18/2017 08, 22.5, 19.7999992371, 21.581355919269498, 
10/18/2017 09, 24.7000007629, 22.1000003815, 23.73454548228364, 
10/18/2017 10, 27.6000003815, 24.2999992371, 26.2339286123, 
10/18/2017 11, 29.2999992371, 27.2000007629, 27.8981480775074, 
10/18/2017 12, 29.3999996185, 28.3999996185, 28.82941195544118, 
10/18/2017 13, 30, 29.1000003815, 29.60500008264665, 
10/18/2017 14, 30, 28.5, 29.23833347956499, 
10/18/2017 15, 29.1000003815, 27.3999996185, 28.225000063575, 
10/18/2017 16, 27.6000003815, 25.8999996185, 26.989999802900005, 
10/18/2017 17, 25.8999996185, 24.1000003815, 24.80322591720644, 
10/18/2017 18, 24.1000003815, 22.8999996185, 23.523333390548316, 
10/18/2017 19, 22.7999992371, 21.7999992371, 22.342222340891112, 
10/18/2017 20, 21.7000007629, 20.7000007629, 21.185714403785713, 
10/18/2017 21, 20.2000007629, 19.6000003815, 19.8444446281, 
10/18/2017 22, 19.6000003815, 18.7000007629, 19.096666781099987, 
10/18/2017 23, 18.7000007629, 17.8999996185, 18.178333409625004, 
10/19/2017 00, 18.1000003815, 17.2000007629, 17.783333396914998, 
10/19/2017 01, 17.2999992371, 16.8999996185, 17.11499999365, 
10/19/2017 02, 17.1000003815, 16.3999996185, 16.792105223002636, 
10/19/2017 03, 16.7999992371, 15.8999996185, 16.410000181185, 
10/19/2017 04, 16.2000007629, 15.8999996185, 16.105000400545006, 
10/19/2017 05, 16, 15.6000003815, 15.785106313991498, 
10/19/2017 06, 16.2000007629, 15.3999996185, 15.668333419163329, 
10/19/2017 07, 19.7999992371, 16.2999992371, 17.431666692098336, 
10/19/2017 08, 23.1000003815, 19.8999996185, 21.539999961848345, 
10/19/2017 09, 24.2999992371, 22.3999996185, 23.41333322525167, 
10/19/2017 10, 26.1000003815, 23.8999996185, 24.81166661580833, 
10/19/2017 11, 27.8999996185, 25.8999996185, 27.109615435953856, 
10/19/2017 12, 28.7999992371, 27.3999996185, 28.048717938933333, 
10/19/2017 13, 28.3999996185, 28, 28.239999930066677, 
10/19/2017 14, 28.6000003815, 27.3999996185, 27.931666469570008, 
10/19/2017 15, 27.7999992371, 27.3999996185, 27.58666687011665, 
10/19/2017 16, 27.6000003815, 25.2000007629, 26.500000034685453, 
10/19/2017 17, 25.1000003815, 23.2999992371, 24.063333257043343, 
10/19/2017 18, 23.2999992371, 22.6000003815, 22.930000050864987, 
10/19/2017 19, 22.6000003815, 21.7000007629, 22.16333341598499, 
10/19/2017 20, 21.7999992371, 20.7999992371, 21.38305078927289, 
10/19/2017 21, 20.7999992371, 20.2000007629, 20.397435897423073, 
10/19/2017 22, 20.1000003815, 19.5, 19.690196093394114, 
10/19/2017 23, 19.5, 18.6000003815, 19.089473623984208, 
10/20/2017 00, 18.6000003815, 18.1000003815, 18.389999802904995, 
10/20/2017 01, 18.1000003815, 17.2000007629, 17.68833316166833, 
10/20/2017 02, 17.3999996185, 17.1000003815, 17.253333504980002, 
10/20/2017 03, 17.3999996185, 16.7000007629, 17.106666819248332, 
10/20/2017 04, 16.7000007629, 16, 16.26333357492666, 
10/20/2017 05, 16.2000007629, 15.8999996185, 16.08833367029333, 
10/20/2017 06, 16.7000007629, 15.6000003815, 15.91833333968333, 
10/20/2017 07, 20.1000003815, 16.7000007629, 18.04090911691818, 
10/20/2017 08, 22.7000007629, 20.2999992371, 21.273333454124998, 
10/20/2017 09, 24.7999992371, 21.8999996185, 23.317241306963794, 
10/20/2017 10, 26.3999996185, 24.7999992371, 25.338775556924485, 
10/20/2017 11, 27.7000007629, 26.6000003815, 27.24693901684897, 
10/20/2017 12, 28.1000003815, 27.1000003815, 27.54999990463668, 
10/20/2017 13, 27.2999992371, 26.6000003815, 27.00666688283, 
10/20/2017 14, 26.8999996185, 25.7000007629, 26.424999968206667, 
10/20/2017 15, 26.5, 25.2999992371, 25.779999955496674, 
10/20/2017 16, 25.7000007629, 23.5, 24.406666660303333, 
10/20/2017 17, 23.3999996185, 22.7000007629, 23.063635912809083, 
10/20/2017 18, 22.5, 22, 22.385999946588, 
10/20/2017 19, 22, 21.7000007629, 21.77222241294167, 
10/20/2017 20, 21.7999992371, 20.8999996185, 21.32000001271167, 
10/20/2017 21, 21.1000003815, 20.7999992371, 20.948333136236684, 
10/20/2017 22, 20.7999992371, 20.2999992371, 20.509999974553352, 
10/20/2017 23, 20.2999992371, 20, 20.189999834709997, 
10/21/2017 00, 20, 19.3999996185, 19.64999984104167, 
10/21/2017 01, 19.6000003815, 19.1000003815, 19.40833336512333, 
10/21/2017 02, 19.1000003815, 18.2000007629, 18.650000127149994, 
10/21/2017 03, 18.3999996185, 18.2000007629, 18.260465134016282, 
10/21/2017 04, 18.3999996185, 17.8999996185, 18.137735690724526, 
10/21/2017 05, 18.2999992371, 17.8999996185, 18.080645407400002, 
10/21/2017 06, 17.8999996185, 17.2000007629, 17.507142884382144, 
10/21/2017 07, 20.7000007629, 17.8999996185, 19.177777777779998, 
10/21/2017 08, 23.2000007629, 20.7000007629, 22.23461539928077, 
10/21/2017 09, 23.3999996185, 22.2000007629, 22.73999989827667, 
10/21/2017 10, 24.2999992371, 23.2000007629, 23.861666647588336, 
10/21/2017 11, 24.2999992371, 23.3999996185, 23.753333441413325, 
10/21/2017 12, 24.2999992371, 23.5, 23.841666634875, 
10/21/2017 13, 25, 23.7000007629, 24.076666482273335, 
10/21/2017 14, 25.5, 23.8999996185, 24.799999930645452, 
10/21/2017 15, 25.5, 24.3999996185, 24.876363927670905, 
10/21/2017 16, 24.5, 22.8999996185, 23.711764672211764, 
10/21/2017 17, 22.8999996185, 21.6000003815, 22.05882364160393, 
10/21/2017 18, 21.6000003815, 20.6000003815, 21.050000127156654, 
10/21/2017 19, 20.5, 20.1000003815, 20.321666558578315, 
10/21/2017 20, 20.1000003815, 19.7000007629, 19.946666495006685, 
