"gsid","index_no","station","district","year","month","days","rainfall_sum"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","07","6.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","08","2.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","09","5.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","10","1.1"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","11","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","12","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","13","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","14","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","15","4"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","16","9"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","17","6.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","18","0.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","19","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","20","31.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","21","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","22","0.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","23","5.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","24","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","25","3.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","26","1.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","27","8.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","28","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","29","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","04","30","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","01","2.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","02","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","03","6.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","04","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","05","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","06","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","07","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","08","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","09","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","10","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","11","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","12","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","13","7.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","14","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","15","1.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","16","5.9"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","17","0.7"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","18","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","19","1"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","20","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","21","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","22","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","23","3.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","24","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","25","0.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","26","1.1"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","27","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","28","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","29","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","30","19.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","05","31","5.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","01","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","02","12.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","03","11.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","04","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","05","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","06","0.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","07","21.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","08","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","09","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","10","4.3"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","11","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","12","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","13","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","14","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","15","9.7"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","16","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","17","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","18","14.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","19","1.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","20","0.9"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","21","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","22","7.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","23","24.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","24","2.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","25","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","26","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","27","4.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","28","5"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","29","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","06","30","6"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","01","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","02","28"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","03","1.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","04","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","05","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","06","2"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","07","71.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","08","5.3"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","09","0.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","10","15.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","11","15.9"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","12","50.7"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","13","103.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","14","1.3"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","15","29.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","16","6.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","17","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","18","51.7"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","19","15"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","20","33.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","21","8.3"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","22","0.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","23","17.3"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","24","5.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","25","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","26","0.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","27","14"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","28","8.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","29","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","30","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","07","31","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","01","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","02","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","03","3.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","04","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","05","10.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","06","11.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","07","23.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","08","2.7"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","09","0.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","10","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","11","20"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","12","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","13","16.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","14","0.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","15","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","16","26"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","17","12.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","18","3.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","19","9.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","20","0.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","21","4"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","22","6.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","23","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","24","24.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","25","8"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","26","1.1"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","27","4.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","28","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","29","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","30","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","08","31","36.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","01","18.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","02","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","03","12.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","04","62.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","05","44"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","06","21.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","07","8.3"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","08","0.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","09","10.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","10","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","11","32"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","12","13.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","13","0.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","14","5.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","15","4"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","16","3"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","17","9.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","18","26.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","19","10.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","20","0.1"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","21","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","22","1.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","23","4.5"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","24","6.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","25","27.6"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","26","28.8"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","27","0.3"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","28","4.2"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","29","0.7"
"366","1030","Kathmandu Airport","Kathmandu","2019","09","30","0.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","01","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","02","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","03","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","04","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","05","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","06","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","07","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","08","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","09","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","10","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","11","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","12","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","13","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","14","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","15","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","16","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","17","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","18","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","19","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","20","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","21","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","22","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","23","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","24","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","25","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","26","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","27","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","28","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","29","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","30","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","10","31","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","01","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","02","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","03","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","04","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","05","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","06","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","07","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","08","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","09","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","10","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","11","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","12","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","13","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","14","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","15","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","16","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","17","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","18","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","19","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","20","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","21","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","22","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","23","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","24","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","25","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","26","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","27","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","28","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","29","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","11","30","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","01","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","02","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","03","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","04","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","05","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","06","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","07","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","08","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","09","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","10","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","11","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","12","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","13","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","14","33.4"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","15","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","16","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","17","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","18","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","19","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","20","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","21","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","22","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","23","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","24","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","25","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","26","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","27","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","28","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","29","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","30","0"
"366","1030","Kathmandu Airport","Kathmandu","2019","12","31","0"
