datetime, Max, Min, Average
12/07/2017 06, 9.10000038147, 8.69999980927, 8.8416666666655, 
12/07/2017 07, 10.3000001907, 8.89999961853, 9.68833332061966, 
12/07/2017 08, 14.6000003815, 10.3999996185, 12.319999965031665, 
12/07/2017 09, 16.7000007629, 14.1999998093, 15.470000123981666, 
12/07/2017 10, 19.2999992371, 16.3999996185, 17.366666571300005, 
12/07/2017 11, 19.8999996185, 19.1000003815, 19.558333428693338, 
12/07/2017 12, 21.8999996185, 19.7000007629, 20.851666800175003, 
12/07/2017 13, 21.8999996185, 20.7999992371, 21.383333524063328, 
12/07/2017 14, 22, 20.6000003815, 21.335000069924995, 
12/07/2017 15, 21.2000007629, 20, 20.41166687011166, 
12/07/2017 16, 20, 17.7999992371, 18.97333329518167, 
12/07/2017 17, 17.7999992371, 16.6000003815, 17.216666730241666, 
12/07/2017 18, 16.6000003815, 15.5, 16.178333489104993, 
12/07/2017 19, 15.5, 14.1999998093, 14.761666663486668, 
12/07/2017 20, 14.1999998093, 13.1000003815, 13.565000025436664, 
12/07/2017 21, 13.3999996185, 12.6999998093, 13.05833328564834, 
12/07/2017 22, 13, 12.1999998093, 12.651666593543338, 
12/07/2017 23, 12.3000001907, 11.6000003815, 11.984999942774998, 
12/08/2017 00, 11.6999998093, 11, 11.266666730256665, 
12/08/2017 01, 11, 10.3999996185, 10.611666568110001, 
12/08/2017 02, 10.6999998093, 10.1999998093, 10.491666762045005, 
12/08/2017 03, 10.1999998093, 9.39999961853, 9.762711880574404, 
12/08/2017 04, 9.69999980927, 9.5, 9.626666657132507, 
12/08/2017 05, 9.69999980927, 9.10000038147, 9.380000003178656, 
12/08/2017 06, 9.69999980927, 9, 9.31499996185216, 
12/08/2017 07, 10.6999998093, 9.69999980927, 10.14166666666567, 
12/08/2017 08, 12.6999998093, 10.6000003815, 11.428333346051666, 
12/08/2017 09, 15.8000001907, 12.6999998093, 14.106666596726665, 
12/08/2017 10, 18.7000007629, 15.8999996185, 17.223333358764997, 
12/08/2017 11, 21.6000003815, 18.6000003815, 19.87833363214499, 
12/08/2017 12, 21.3999996185, 20.5, 20.933333301544998, 
12/08/2017 13, 22.6000003815, 20.7999992371, 21.851666641230004, 
12/08/2017 14, 21.7000007629, 21.2000007629, 21.35833339690333, 
12/08/2017 15, 21.6000003815, 20, 20.781666882826663, 
12/08/2017 16, 20, 18, 18.834999910993336, 
12/08/2017 17, 18, 16.8999996185, 17.38833319346167, 
12/08/2017 18, 16.8999996185, 15.6999998093, 16.221666717523334, 
12/08/2017 19, 15.6999998093, 15.1999998093, 15.396666733408317, 
12/08/2017 20, 15.3000001907, 14.5, 14.84333338737833, 
12/08/2017 21, 14.5, 13.6000003815, 14.213333336511663, 
12/08/2017 22, 13.6000003815, 13.1000003815, 13.268333387381656, 
12/08/2017 23, 13.1000003815, 12.3999996185, 12.809999942773338, 
12/09/2017 00, 12.3999996185, 11.5, 12.013333257031665, 
12/09/2017 01, 11.5, 11.1000003815, 11.354999923686659, 
12/09/2017 02, 11.1000003815, 10.6999998093, 10.911666742951658, 
12/09/2017 03, 10.8000001907, 9.89999961853, 10.364999898281333, 
12/09/2017 04, 10.1000003815, 9.39999961853, 9.61666661898433, 
12/09/2017 05, 10.1999998093, 9.5, 9.790000057225665, 
12/09/2017 06, 9.5, 8.60000038147, 9.028333266575999, 
12/09/2017 07, 10.1999998093, 8.89999961853, 9.505000050865167, 
12/09/2017 08, 12.8999996185, 10.1999998093, 11.213333272926667, 
12/09/2017 09, 17.6000003815, 12.8999996185, 15.30000004768833, 
12/09/2017 10, 19.5, 17.5, 18.638333384203335, 
12/09/2017 11, 21.2000007629, 19.1000003815, 20.360000038151668, 
12/09/2017 12, 21.8999996185, 20.5, 21.169999980919993, 
12/09/2017 13, 22.7999992371, 21, 21.73500013351833, 
12/09/2017 14, 23.5, 22.1000003815, 22.711666615800006, 
12/09/2017 15, 23.2999992371, 20.7000007629, 22.02333329519333, 
12/09/2017 16, 20.7000007629, 18.5, 19.810000133516663, 
12/09/2017 17, 18.3999996185, 17, 17.625000095365, 
12/09/2017 18, 17, 15.8999996185, 16.463333415980006, 
12/09/2017 19, 15.8999996185, 14.8999996185, 15.378333298365003, 
12/09/2017 20, 14.8000001907, 13.3999996185, 13.936666599905008, 
12/09/2017 21, 13.5, 12.6999998093, 13.073333247498335, 
12/09/2017 22, 12.6999998093, 11.1999998093, 11.88999996185834, 
12/09/2017 23, 11.1999998093, 10.6999998093, 10.955000114443338, 
12/10/2017 00, 10.8000001907, 10, 10.395000028619998, 
12/10/2017 01, 10, 9.19999980927, 9.501666561761327, 
12/10/2017 02, 9.30000019073, 8.89999961853, 9.166666730245336, 
12/10/2017 03, 9.10000038147, 8.39999961853, 8.766666682560496, 
12/10/2017 04, 8.60000038147, 8, 8.383333476384333, 
12/10/2017 05, 8.5, 8.10000038147, 8.394999933242664, 
12/10/2017 06, 8.69999980927, 8.10000038147, 8.416666730245506, 
12/10/2017 07, 9.39999961853, 8.19999980927, 8.633333301543834, 
12/10/2017 08, 13.8999996185, 9.39999961853, 11.226666625343665, 
12/10/2017 09, 17.2000007629, 13.8999996185, 15.52499998410667, 
12/10/2017 10, 19, 17.1000003815, 18.256666564948336, 
12/10/2017 11, 21.2999992371, 19.1000003815, 20.546666526798344, 
12/10/2017 12, 23.2999992371, 20.8999996185, 21.894999949140004, 
12/10/2017 13, 25, 22.6000003815, 23.595000076290003, 
12/10/2017 14, 24, 22.8999996185, 23.63333323796501, 
12/10/2017 15, 23.7999992371, 22.6000003815, 23.131666596735013, 
12/10/2017 16, 22.7000007629, 19.3999996185, 21.218333371479996, 
12/10/2017 17, 19.3999996185, 17.7999992371, 18.468333212535015, 
12/10/2017 18, 17.7999992371, 16.7999992371, 17.331666564946666, 
12/10/2017 19, 16.7999992371, 15.1000003815, 15.901666720701662, 
12/10/2017 20, 15, 13.8999996185, 14.55333331426167, 
12/10/2017 21, 13.8999996185, 12.6000003815, 13.173333311078336, 
12/10/2017 22, 12.6000003815, 11.3999996185, 12.075000031794998, 
12/10/2017 23, 11.5, 10.8000001907, 11.114999802890003, 
12/11/2017 00, 10.8999996185, 10.6000003815, 10.710000054053332, 
12/11/2017 01, 10.6000003815, 9.89999961853, 10.2683334350505, 
12/11/2017 02, 10, 9.5, 9.78333328564933, 
12/11/2017 03, 9.5, 8.89999961853, 9.3266665776565, 
12/11/2017 04, 9.10000038147, 8.5, 8.846666558583498, 
12/11/2017 05, 8.89999961853, 8.39999961853, 8.585000038147168, 
12/11/2017 06, 8.89999961853, 8.39999961853, 8.603333330154335, 
12/11/2017 07, 9.89999961853, 8.39999961853, 9.029999987284334, 
12/11/2017 08, 14, 9.89999961853, 11.640000009537662, 
12/11/2017 09, 16.8999996185, 14.1999998093, 15.781666644410002, 
12/11/2017 10, 20.8999996185, 16.8999996185, 18.62500012716, 
12/11/2017 11, 21.7999992371, 19.7000007629, 20.61000006993833, 
12/11/2017 12, 22.7000007629, 21.1000003815, 21.89666668574167, 
12/11/2017 13, 23, 21.6000003815, 22.39833332697832, 
12/11/2017 14, 22.7000007629, 21.5, 22.15500011443166, 
12/11/2017 15, 21.8999996185, 20.8999996185, 21.398333358768323, 
12/11/2017 16, 21.2000007629, 18.3999996185, 19.64666668574, 
12/11/2017 17, 18.2999992371, 17.2999992371, 17.646666463221674, 
12/11/2017 18, 17.2999992371, 16.3999996185, 16.78833335240334, 
12/11/2017 19, 16.3999996185, 14.8000001907, 15.555000003181668, 
12/11/2017 20, 14.8000001907, 13.3999996185, 14.011666663488331, 
12/11/2017 21, 13.3999996185, 12.3000001907, 12.943333307899998, 
12/11/2017 22, 12.3000001907, 11.1999998093, 11.866666714340003, 
12/11/2017 23, 11.3999996185, 10.6999998093, 11.04499988554833, 
12/12/2017 00, 10.6999998093, 10.3000001907, 10.48166669209499, 
12/12/2017 01, 10.6000003815, 9.89999961853, 10.14999993643051, 
12/12/2017 02, 9.89999961853, 9.39999961853, 9.55666654904667, 
12/12/2017 03, 9.39999961853, 9.10000038147, 9.273333231608664, 
12/12/2017 04, 9.10000038147, 8.5, 8.7516666889185, 
12/12/2017 05, 8.69999980927, 8.30000019073, 8.468333355584996, 
12/12/2017 06, 8.69999980927, 8.30000019073, 8.459999974568003, 
12/12/2017 07, 9.39999961853, 8.60000038147, 8.919999790192163, 
12/12/2017 08, 12.3999996185, 9.39999961853, 10.731666676205169, 
12/12/2017 09, 18.2999992371, 12.6999998093, 15.406666660301665, 
12/12/2017 10, 19.7999992371, 17.2999992371, 18.913333384194992, 
12/12/2017 11, 21.7000007629, 19.1000003815, 20.323333358761662, 
12/12/2017 12, 23, 20.6000003815, 21.66833346683834, 
12/12/2017 13, 23.3999996185, 22, 22.721666717534994, 
12/12/2017 14, 22.6000003815, 21.2000007629, 21.70166667302, 
12/12/2017 15, 21.6000003815, 19.7999992371, 20.500000095360008, 
12/12/2017 16, 19.7999992371, 17.8999996185, 18.923333295184996, 
12/12/2017 17, 17.8999996185, 17.2999992371, 17.456666310631668, 
12/12/2017 18, 17.2999992371, 16, 16.63500019708833, 
12/12/2017 19, 16.1000003815, 15.3000001907, 15.820000123978328, 
12/12/2017 20, 15.3000001907, 13.6000003815, 14.396666638058333, 
12/12/2017 21, 13.6000003815, 12, 12.643333323796668, 
12/12/2017 22, 11.8999996185, 11.1000003815, 11.55499993960833, 
12/12/2017 23, 11.1000003815, 10.1999998093, 10.686666647588336, 
12/13/2017 00, 10.1999998093, 9.80000019073, 10.008333460504996, 
12/13/2017 01, 10, 9, 9.661666647592828, 
12/13/2017 02, 9, 8.69999980927, 8.881666564940328, 
12/13/2017 03, 8.80000019073, 8, 8.398333501815673, 
12/13/2017 04, 8.19999980927, 7.69999980927, 7.955000122388996, 
12/13/2017 05, 7.90000009537, 7.59999990463, 7.765000065165992, 
12/13/2017 06, 8, 7.09999990463, 7.510000006357503, 
12/13/2017 07, 9.69999980927, 8, 8.805000019072834, 
12/13/2017 08, 14, 9.80000019073, 11.491666650775167, 
12/13/2017 09, 16.7000007629, 14.3000001907, 15.643333450938327, 
12/13/2017 10, 18.8999996185, 16.2999992371, 17.74666659037167, 
12/13/2017 11, 21.1000003815, 18.6000003815, 19.66833340326667, 
12/13/2017 12, 21.2000007629, 19.8999996185, 20.516666603095, 
12/13/2017 13, 21.2000007629, 20.3999996185, 20.85499995549666, 
12/13/2017 14, 21.2000007629, 20.2000007629, 20.731666723885017, 
12/13/2017 15, 20.7000007629, 20.2000007629, 20.48500000636499, 
12/13/2017 16, 20.2000007629, 17.2999992371, 18.804999987278336, 
12/13/2017 17, 17.2999992371, 16.2000007629, 16.878333187095002, 
12/13/2017 18, 16.3999996185, 15.6999998093, 16.08666685420666, 
12/13/2017 19, 15.8000001907, 13.8999996185, 15.129999971391667, 
12/13/2017 20, 13.8000001907, 12.1999998093, 13.168333339679998, 
12/13/2017 21, 12.1999998093, 10.8000001907, 11.406666707995004, 
12/13/2017 22, 10.8000001907, 10.3000001907, 10.531666707996662, 
12/13/2017 23, 10.3999996185, 9.10000038147, 9.7433332761135, 
12/14/2017 00, 9.10000038147, 8.30000019073, 8.684999974570003, 
12/14/2017 01, 8.5, 7.90000009537, 8.221666630109004, 
12/14/2017 02, 7.90000009537, 7.19999980927, 7.600000063578, 
12/14/2017 03, 7.19999980927, 6.90000009537, 7.0449999570849995, 
12/14/2017 04, 7.09999990463, 6.5, 6.646666638057001, 
12/14/2017 05, 6.69999980927, 6.30000019073, 6.513333320618328, 
12/14/2017 06, 6.69999980927, 6.30000019073, 6.5433332920080085, 
12/14/2017 07, 8.10000038147, 6.5, 7.129999987284665, 
12/14/2017 08, 12.1000003815, 8.10000038147, 9.926666657128333, 
12/14/2017 09, 15.8000001907, 12.1999998093, 13.768333339693331, 
12/14/2017 10, 16.8999996185, 15.1999998093, 16.018333419161667, 
12/14/2017 11, 19.6000003815, 16.8999996185, 18.458333301543338, 
12/14/2017 12, 20.7000007629, 19.2000007629, 20.172881271881355, 
12/14/2017 13, 22.1000003815, 20.7000007629, 21.385000133508335, 
12/14/2017 14, 21.1000003815, 20, 20.479999860136665, 
12/14/2017 15, 21, 19.8999996185, 20.35333347320834, 
12/14/2017 16, 20.8999996185, 17.7999992371, 19.645762653677966, 
12/14/2017 17, 17.7999992371, 15.3000001907, 16.363333431871663, 
12/14/2017 18, 15.3000001907, 14.3000001907, 14.83833332063167, 
12/14/2017 19, 14.3000001907, 12.1999998093, 13.22166663805667, 
12/14/2017 20, 12.1000003815, 11, 11.670000044508337, 
12/14/2017 21, 11, 9.69999980927, 10.308333285655834, 
12/14/2017 22, 9.69999980927, 8.69999980927, 9.234999910990668, 
12/14/2017 23, 8.60000038147, 7.30000019073, 8.046666638055497, 
12/15/2017 00, 8, 7.59999990463, 7.749999992051503, 
12/15/2017 01, 7.90000009537, 6.69999980927, 7.215000049272829, 
12/15/2017 02, 6.69999980927, 6.09999990463, 6.396666661897666, 
12/15/2017 03, 6.19999980927, 5.69999980927, 5.9783332665771685, 
12/15/2017 04, 5.80000019073, 4.90000009537, 5.289999977748167, 
12/15/2017 05, 5.40000009537, 4.90000009537, 5.178333314260669, 
12/15/2017 06, 5.40000009537, 4.5, 4.924999976157503, 
12/15/2017 07, 6.90000009537, 5.30000019073, 6.160000006357666, 
12/15/2017 08, 10.5, 7, 8.914999985701996, 
12/15/2017 09, 14.6999998093, 10.6999998093, 12.88333325386, 
12/15/2017 10, 17.1000003815, 14.3999996185, 15.676666704803335, 
12/15/2017 11, 19.2000007629, 16.8999996185, 18.199999936423335, 
12/15/2017 12, 21.2000007629, 18.8999996185, 20.454999955496664, 
12/15/2017 13, 21.1000003815, 20.2999992371, 20.615000025433332, 
12/15/2017 14, 20.7999992371, 20.2999992371, 20.48499978383001, 
12/15/2017 15, 20.7000007629, 19.7000007629, 20.296666844685, 
12/15/2017 16, 19.8999996185, 17, 18.656666755675, 
12/15/2017 17, 17, 15.3999996185, 16.021666781106664, 
12/15/2017 18, 15.3000001907, 13.6999998093, 14.326666641231672, 
12/15/2017 19, 13.6999998093, 11.8000001907, 12.89499998092333, 
12/15/2017 20, 11.8000001907, 10.1999998093, 10.681666739773338, 
12/15/2017 21, 10.3000001907, 9.19999980927, 9.843333323789, 
12/15/2017 22, 9.19999980927, 7.80000019073, 8.640000001589835, 
12/15/2017 23, 7.80000019073, 7.19999980927, 7.540000001588499, 
12/16/2017 00, 7.40000009537, 6.69999980927, 7.106666715939331, 
12/16/2017 01, 6.90000009537, 6.19999980927, 6.423333263399007, 
12/16/2017 02, 6.19999980927, 5.30000019073, 5.628333330154499, 
12/16/2017 03, 5.40000009537, 5, 5.168333339690329, 
12/16/2017 04, 5.40000009537, 4.59999990463, 4.951666657130832, 
12/16/2017 05, 5, 4.40000009537, 4.720000012715832, 
12/16/2017 06, 4.80000019073, 4.30000019073, 4.523333319028335, 
12/16/2017 07, 6.30000019073, 4.69999980927, 5.375000031789834, 
12/16/2017 08, 10.3000001907, 6.40000009537, 8.138333368301835, 
12/16/2017 09, 13.5, 10.3999996185, 11.879999939600001, 
12/16/2017 10, 16.1000003815, 13.3999996185, 14.591666666665002, 
12/16/2017 11, 18.1000003815, 15.1000003815, 16.563333352401667, 
12/16/2017 12, 20.2999992371, 17.2000007629, 18.835000069934996, 
12/16/2017 13, 20.5, 19.6000003815, 20.026666641240002, 
12/16/2017 14, 20, 19.2999992371, 19.606666628511675, 
12/16/2017 15, 19.5, 18.2000007629, 18.803333409624997, 
12/16/2017 16, 18.5, 15.8000001907, 17.18999993005833, 
12/16/2017 17, 15.8000001907, 14.3000001907, 14.845000028603325, 
12/16/2017 18, 14.1999998093, 12.3999996185, 13.40499997139333, 
12/16/2017 19, 12.3999996185, 11, 11.53833338418667, 
12/16/2017 20, 10.8999996185, 9.89999961853, 10.3649999141665, 
12/16/2017 21, 9.89999961853, 9, 9.464999882379994, 
12/16/2017 22, 9, 8.39999961853, 8.61166659991, 
12/16/2017 23, 8.30000019073, 7.80000019073, 7.978333504993994, 
12/17/2017 00, 7.90000009537, 7.30000019073, 7.5566667079906615, 
12/17/2017 01, 7.30000019073, 6.30000019073, 6.688333344458997, 
12/17/2017 02, 6.30000019073, 5.69999980927, 6.163333376247333, 
12/17/2017 03, 5.80000019073, 5.09999990463, 5.415000009536498, 
12/17/2017 04, 5.19999980927, 4.5, 4.956666612624999, 
12/17/2017 05, 4.5, 4.40000009537, 4.478333353996832, 
12/17/2017 06, 4.80000019073, 4.30000019073, 4.521666653950835, 
12/17/2017 07, 5.59999990463, 4.40000009537, 4.8766666889195, 
12/17/2017 08, 9.5, 5.69999980927, 7.195000020662999, 
12/17/2017 09, 13.1999998093, 9.5, 11.333333317434498, 
12/17/2017 10, 15.5, 13.1999998093, 14.354999987278335, 
12/17/2017 11, 17.7000007629, 15.3000001907, 16.995000155761666, 
12/17/2017 12, 20.7999992371, 17.1000003815, 18.734999974575, 
12/17/2017 13, 20.8999996185, 19.3999996185, 19.998333390549995, 
12/17/2017 14, 20.2000007629, 18.7000007629, 19.366666539513336, 
12/17/2017 15, 19, 17.3999996185, 18.276666704813334, 
12/17/2017 16, 17.3999996185, 15.3999996185, 16.426666577658334, 
12/17/2017 17, 15.3999996185, 14.1999998093, 14.740000041326663, 
12/17/2017 18, 14.1999998093, 13.3000001907, 13.73833332061666, 
12/17/2017 19, 13.3000001907, 12.1999998093, 12.734999974565003, 
12/17/2017 20, 12.1999998093, 10.8000001907, 11.449999984105, 
12/17/2017 21, 10.8000001907, 9.5, 10.123333358766825, 
12/17/2017 22, 9.69999980927, 9.10000038147, 9.55333331426151, 
12/17/2017 23, 9.10000038147, 8.30000019073, 8.564999993641663, 
12/18/2017 00, 8.39999961853, 7.90000009537, 8.185000077884004, 
12/18/2017 01, 7.90000009537, 7.40000009537, 7.718333403267833, 
12/18/2017 02, 7.40000009537, 6.5, 6.958333293596669, 
12/18/2017 03, 6.5, 6.30000019073, 6.4566667079924995, 
12/18/2017 04, 6.40000009537, 6.09999990463, 6.1899999777460035, 
12/18/2017 05, 6.09999990463, 5.69999980927, 5.871666677793164, 
12/18/2017 06, 6, 5.90000009537, 5.990000009537, 
12/18/2017 07, 6.69999980927, 6, 6.246666661897663, 
12/18/2017 08, 8.89999961853, 6.69999980927, 7.840000017484669, 
12/18/2017 09, 12.1000003815, 8.89999961853, 10.364999882377331, 
12/18/2017 10, 15.3000001907, 12.1999998093, 13.993333371481667, 
12/18/2017 11, 17.2000007629, 15.5, 16.61666690507333, 
12/18/2017 12, 18.1000003815, 16.5, 17.73666655223166, 
12/18/2017 13, 20.2999992371, 18, 18.878333346048336, 
12/18/2017 14, 20.2000007629, 19, 19.615000089005, 
12/18/2017 15, 20.2000007629, 18.5, 19.165000279733327, 
12/18/2017 16, 18.5, 15.5, 16.85166670481, 
12/18/2017 17, 15.3999996185, 14.1999998093, 14.771666685734992, 
12/18/2017 18, 14.1999998093, 13.5, 13.888333415993328, 
12/18/2017 19, 13.5, 12.6000003815, 13.138333288826665, 
12/18/2017 20, 12.6000003815, 11.6999998093, 12.061666679374992, 
12/18/2017 21, 11.8000001907, 10.5, 11.114999993636665, 
12/18/2017 22, 10.5, 9.5, 9.931666660307666, 
12/18/2017 23, 9.5, 9.10000038147, 9.240000025431671, 
12/19/2017 00, 9.30000019073, 8.5, 8.895000060399164, 
12/19/2017 01, 8.5, 8, 8.260000069936002, 
12/19/2017 02, 8.10000038147, 7.59999990463, 7.771666677792174, 
12/19/2017 03, 7.59999990463, 7.40000009537, 7.518333315848835, 
12/19/2017 04, 7.69999980927, 7.30000019073, 7.466666698455662, 
12/19/2017 05, 7.5, 6.90000009537, 7.266666722296168, 
12/19/2017 06, 7.19999980927, 6.5, 6.815000017484501, 
12/19/2017 07, 7.69999980927, 7.19999980927, 7.458333349227337, 
12/19/2017 08, 10.1000003815, 7.69999980927, 8.655000042915331, 
12/19/2017 09, 13.6000003815, 10, 11.54666666984333, 
12/19/2017 10, 17.1000003815, 13.8000001907, 15.299999984096665, 
12/19/2017 11, 18.7000007629, 16.3999996185, 17.404999828338337, 
12/19/2017 12, 19.8999996185, 18.6000003815, 19.195000044499995, 
12/19/2017 13, 21.1000003815, 19.3999996185, 20.130000114443323, 
12/19/2017 14, 21.2000007629, 18.7000007629, 19.53333323796334, 
12/19/2017 15, 19.1000003815, 18.1000003815, 18.456666946408323, 
12/19/2017 16, 18.2999992371, 15.8000001907, 17.051666768385, 
12/19/2017 17, 15.8000001907, 14.8000001907, 15.213333320611666, 
12/19/2017 18, 14.8000001907, 14.1000003815, 14.44666666984833, 
12/19/2017 19, 14.1000003815, 13, 13.549999984108336, 
12/19/2017 20, 13, 11.8999996185, 12.551666593546669, 
12/19/2017 21, 11.8000001907, 11.1000003815, 11.318333403286669, 
12/19/2017 22, 11.1000003815, 9.80000019073, 10.508333301542999, 
12/19/2017 23, 9.89999961853, 9.30000019073, 9.648333247502842, 
12/20/2017 00, 9.30000019073, 8.69999980927, 8.986666679381159, 
12/20/2017 01, 8.69999980927, 8.30000019073, 8.588333384197504, 
12/20/2017 02, 8.39999961853, 8.10000038147, 8.25500003496733, 
12/20/2017 03, 8.10000038147, 7.30000019073, 7.720000052452834, 
12/20/2017 04, 7.5, 7.19999980927, 7.396666733424496, 
12/20/2017 05, 7.40000009537, 7.09999990463, 7.281666795409333, 
12/20/2017 06, 8.10000038147, 7.19999980927, 7.605000074704997, 
12/20/2017 07, 8.5, 7.80000019073, 7.921666789053164, 
12/20/2017 08, 10.8999996185, 8.5, 9.661666679384002, 
12/20/2017 09, 14.3000001907, 10.8999996185, 12.911666727061661, 
12/20/2017 10, 14.6999998093, 13.3999996185, 14.069999980916661, 
12/20/2017 11, 18.7000007629, 14.8000001907, 16.371666669845, 
12/20/2017 12, 19, 17.8999996185, 18.363333384189996, 
12/20/2017 13, 20.2999992371, 18.2000007629, 19.241666507721668, 
12/20/2017 14, 20.2999992371, 19.1000003815, 19.598333390556668, 
12/20/2017 15, 19.2000007629, 17.8999996185, 18.76315819588597, 
12/20/2017 16, 18, 16.2000007629, 17.199999940799998, 
12/20/2017 17, 16.2000007629, 14.8999996185, 15.591666746140001, 
12/20/2017 18, 14.8999996185, 14.3000001907, 14.580000050865008, 
12/20/2017 19, 14.3000001907, 12.8999996185, 13.579999971390006, 
12/20/2017 20, 12.8999996185, 12.1000003815, 12.481666612630006, 
12/20/2017 21, 12.1999998093, 11.1000003815, 11.580000019078334, 
12/20/2017 22, 11.3000001907, 10.3999996185, 10.901666609448325, 
12/20/2017 23, 10.3999996185, 9.60000038147, 10.056666628523999, 
12/21/2017 00, 9.69999980927, 9.10000038147, 9.39666651089966, 
12/21/2017 01, 9.10000038147, 8.39999961853, 8.701666673023672, 
12/21/2017 02, 8.39999961853, 7.90000009537, 8.165000049274175, 
12/21/2017 03, 8, 7.59999990463, 7.798305115456609, 
12/21/2017 04, 7.80000019073, 7.30000019073, 7.543333450951327, 
12/21/2017 05, 7.30000019073, 7, 7.148333279290002, 
12/21/2017 06, 7.30000019073, 7.09999990463, 7.144999901453004, 
12/21/2017 07, 7.80000019073, 7, 7.333333317438001, 
12/21/2017 08, 11.1999998093, 7.80000019073, 9.038333368301835, 
12/21/2017 09, 14.1000003815, 10.8000001907, 12.314999945951666, 
12/21/2017 10, 16.8999996185, 14.1999998093, 15.456666707983334, 
12/21/2017 11, 18.7000007629, 16.8999996185, 18.04999990463334, 
12/21/2017 12, 20.6000003815, 18.6000003815, 19.491666698456665, 
12/21/2017 13, 20.2000007629, 19.3999996185, 19.706666723885, 
12/21/2017 14, 20.6000003815, 19.7999992371, 20.198333358765, 
12/21/2017 15, 20.6000003815, 18.7999992371, 19.744999917351667, 
12/21/2017 16, 19, 16.2000007629, 17.588333415981666, 
12/21/2017 17, 16.2000007629, 15.3000001907, 15.663333447769995, 
12/21/2017 18, 15.3999996185, 14.5, 14.954999955491669, 
12/21/2017 19, 14.5, 13.3000001907, 13.97166657447, 
12/21/2017 20, 13.3000001907, 11.8999996185, 12.748333326983332, 
12/21/2017 21, 11.8999996185, 10.6000003815, 11.243333292006664, 
12/21/2017 22, 10.6000003815, 9.89999961853, 10.321666717544668, 
12/21/2017 23, 9.89999961853, 9.39999961853, 9.608333174389005, 
12/22/2017 00, 9.39999961853, 8.80000019073, 9.139999977747669, 
12/22/2017 01, 8.80000019073, 7.90000009537, 8.355000042915664, 
12/22/2017 02, 7.90000009537, 7.5, 7.741666769978335, 
12/22/2017 03, 7.5, 6.90000009537, 7.206666660309168, 
12/22/2017 04, 7.19999980927, 6.69999980927, 6.986666639644998, 
12/22/2017 05, 6.59999990463, 6.19999980927, 6.383333420752663, 
12/22/2017 06, 6.80000019073, 6.19999980927, 6.500000007946837, 
12/22/2017 07, 7.30000019073, 6.5, 6.7933332920065, 
12/22/2017 08, 9.69999980927, 7.40000009537, 8.381666684150836, 
12/22/2017 09, 14.3000001907, 9.69999980927, 11.679999987285997, 
12/22/2017 10, 16.7999992371, 14.3999996185, 15.724999984098334, 
12/22/2017 11, 18, 16, 16.988333543136672, 
12/22/2017 12, 19.7000007629, 17.5, 18.461666647599998, 
12/22/2017 13, 19.6000003815, 18.7999992371, 19.106666723883333, 
12/22/2017 14, 19.7000007629, 18.3999996185, 19.09166679382, 
12/22/2017 15, 19.1000003815, 18.6000003815, 18.87333339055666, 
12/22/2017 16, 18.7000007629, 16.1000003815, 17.613333511355002, 
12/22/2017 17, 16, 14.6999998093, 15.293333323796666, 
12/22/2017 18, 14.6999998093, 13.8000001907, 14.328333298364994, 
12/22/2017 19, 13.8000001907, 12.6000003815, 13.196666685741665, 
12/22/2017 20, 12.6000003815, 11.1000003815, 11.766666650776672, 
12/22/2017 21, 11.1000003815, 10.1999998093, 10.566666650776664, 
12/22/2017 22, 10.3000001907, 9.60000038147, 10.029999987288335, 
12/22/2017 23, 9.60000038147, 8.89999961853, 9.288333288828673, 
12/23/2017 00, 8.89999961853, 8, 8.490000025431167, 
12/23/2017 01, 8.10000038147, 7.5, 7.86166673501283, 
12/23/2017 02, 7.80000019073, 7.30000019073, 7.473333374658832, 
12/23/2017 03, 7.5, 6.5, 6.878333330155, 
12/23/2017 04, 6.69999980927, 6.40000009537, 6.558333277702503, 
12/23/2017 05, 6.69999980927, 6.19999980927, 6.356666676203334, 
12/23/2017 06, 6.30000019073, 5.90000009537, 6.165000057218003, 
12/23/2017 07, 6.59999990463, 5.69999980927, 6.155000019073001, 
12/23/2017 08, 8.89999961853, 6.69999980927, 7.573333319028835, 
12/23/2017 09, 12.3000001907, 9, 10.4483333269855, 
12/23/2017 10, 15.1000003815, 12.3999996185, 13.994999949131664, 
12/23/2017 11, 17.6000003815, 14.6000003815, 16.33666663170167, 
12/23/2017 12, 19.1000003815, 17.1000003815, 18.216666571300003, 
12/23/2017 13, 19.7999992371, 18.3999996185, 19.211666679386664, 
12/23/2017 14, 20.2999992371, 19.5, 19.949999968215003, 
12/23/2017 15, 19.7000007629, 18, 18.84833329518834, 
12/23/2017 16, 18.3999996185, 15.6999998093, 17.18000009854334, 
12/23/2017 17, 15.6999998093, 14.1999998093, 14.790000009539998, 
12/23/2017 18, 14.1000003815, 13.3000001907, 13.638333320615006, 
12/23/2017 19, 13.3000001907, 12.3000001907, 12.70166667301834, 
12/23/2017 20, 12.3000001907, 11, 11.651666609446664, 
12/23/2017 21, 11, 10.6000003815, 10.79499998091667, 
12/23/2017 22, 10.6999998093, 10.3000001907, 10.553333377849999, 
12/23/2017 23, 10.6999998093, 10.1000003815, 10.290000009555007, 
12/24/2017 00, 11.1000003815, 10.6999998093, 11.011666854235001, 
12/24/2017 01, 11.1999998093, 11, 11.111666822459997, 
