month,day,baar,time,eldata,tmdata,hddata
11,20,1,22,1.1,16.61,47.3
11,20,1,23,0.8,16.17,47.1
11,20,1,24,0.7,15.54,48.0
11,21,2,1,0.6,14.53,49.2
11,21,2,2,0.6,13.41,50.8
11,21,2,3,0.6,12.98,52.7
11,21,2,4,0.6,12.43,54.8
11,21,2,5,0.7,11.77,57.1
11,21,2,6,1.0,11.71,59.6
11,21,2,7,1.4,13.31,62.2
11,21,2,8,1.7,16.1,64.9
11,21,2,9,1.5,18.89,67.6
11,21,2,10,1.4,21.28,64.4
11,21,2,11,1.2,22.88,61.2
11,21,2,12,1.2,23.3,58.2
11,21,2,13,1.2,23.55,55.3
11,21,2,14,1.2,23.8,52.5
11,21,2,15,1.2,23.68,50.1
11,21,2,16,1.2,22.98,47.9
11,21,2,17,1.3,22.18,46.6
11,21,2,18,1.4,20.77,46.6
11,21,2,19,1.6,20.08,46.5
11,21,2,20,1.7,19.1,46.5
11,21,2,21,1.4,18.03,46.5
11,21,2,22,2.0,17.34,46.5
11,21,2,23,0.8,16.55,46.5
11,21,2,24,0.7,15.78,46.6
11,22,3,1,0.6,14.65,46.6
11,22,3,2,0.6,13.25,47.0
11,22,3,3,0.6,13.07,48.6
11,22,3,4,0.6,12.51,50.3
11,22,3,5,0.7,11.64,52.2
11,22,3,6,1.0,11.85,54.2
11,22,3,7,1.4,12.64,56.3
11,22,3,8,1.6,15.36,58.4
11,22,3,9,1.4,17.86,60.6
11,22,3,10,1.4,19.96,57.5
11,22,3,11,1.3,20.89,54.4
11,22,3,12,1.3,22.32,51.5
11,22,3,13,1.3,22.44,48.7
11,22,3,14,1.2,22.98,46.8
11,22,3,15,1.2,22.39,47.2
11,22,3,16,1.3,21.92,48.5
11,22,3,17,1.4,20.69,50.5
11,22,3,18,1.4,19.18,49.5
11,22,3,19,1.8,18.19,49.0
11,22,3,20,1.7,17.59,48.9
11,22,3,21,1.4,16.64,49.3
11,22,3,22,1.0,15.4,50.1
11,22,3,23,0.8,14.43,51.3
11,22,3,24,0.6,13.26,48.2
11,23,4,1,0.6,12.68,48.9
11,23,4,2,0.6,11.97,46.8
11,23,4,3,0.6,11.18,49.2
11,23,4,4,0.6,11.12,51.7
11,23,4,5,0.7,10.56,54.5
11,23,4,6,1.0,10.84,57.4
11,23,4,7,1.4,11.84,60.4
11,23,4,8,1.6,15.07,63.4
11,23,4,9,1.7,18.28,66.5
11,23,4,10,1.4,20.0,61.3
11,23,4,11,1.4,22.53,56.3
11,23,4,12,1.2,23.63,51.4
11,23,4,13,1.1,24.76,46.9
11,23,4,14,1.2,24.32,48.4
11,23,4,15,1.2,23.32,49.1
11,23,4,16,1.1,21.87,48.2
11,23,4,17,1.2,20.46,47.6
11,23,4,18,1.6,18.93,47.8
11,23,4,19,1.8,18.33,51.5
11,23,4,20,1.9,17.47,48.4
11,23,4,21,1.5,16.59,47.0
11,23,4,22,1.1,15.74,47.3
11,23,4,23,0.8,14.73,46.8
11,23,4,24,0.6,14.06,49.8
11,24,5,1,0.7,13.54,48.9
11,24,5,2,0.7,13.12,47.3
11,24,5,3,0.7,12.36,51.7
11,24,5,4,0.7,12.07,56.5
11,24,5,5,0.6,11.8,61.6
11,24,5,6,1.0,11.93,66.9
11,24,5,7,1.3,12.5,72.4
11,24,5,8,1.6,14.69,78.0
11,24,5,9,1.5,17.18,83.7
11,24,5,10,1.4,19.68,80.7
11,24,5,11,1.4,21.31,77.8
11,24,5,12,1.3,22.54,74.9
11,24,5,13,1.3,22.92,72.2
11,24,5,14,1.3,22.59,69.7
11,24,5,15,1.3,22.26,67.4
11,24,5,16,1.3,22.25,65.5
11,24,5,17,1.4,20.67,63.8
11,24,5,18,1.7,18.87,62.6
11,24,5,19,1.9,18.12,61.8
11,24,5,20,1.8,17.55,61.4
11,24,5,21,1.5,16.77,61.3
11,24,5,22,1.2,15.75,61.7
11,24,5,23,0.8,14.66,62.3
11,24,5,24,0.7,13.8,63.2
11,25,6,1,0.7,13.18,64.4
11,25,6,2,0.7,12.74,65.8
11,25,6,3,0.7,12.2,67.5
11,25,6,4,0.7,11.72,69.3
11,25,6,5,0.7,11.71,71.2
11,25,6,6,1.0,11.83,73.3
11,25,6,7,1.4,12.54,75.4
11,25,6,8,1.8,14.78,77.7
11,25,6,9,1.6,17.63,79.9
11,25,6,10,1.5,19.76,75.5
11,25,6,11,1.4,21.14,71.2
11,25,6,12,1.3,22.2,67.0
11,25,6,13,1.3,22.71,63.1
11,25,6,14,1.3,22.85,59.4
11,25,6,15,1.3,22.75,56.1
11,25,6,16,1.3,22.02,53.2
11,25,6,17,1.4,21.16,50.7
11,25,6,18,1.4,19.88,48.9
11,25,6,19,1.8,18.88,47.7
11,25,6,20,1.7,18.44,47.0
11,25,6,21,1.4,17.72,47.0
11,25,6,22,1.1,16.97,47.4
11,25,6,23,0.8,15.79,48.3
11,25,6,24,0.7,14.22,49.6
11,26,0,1,0.6,13.36,51.3
11,26,0,2,0.6,12.83,53.3
11,26,0,3,0.6,12.12,55.7
11,26,0,4,0.6,11.59,58.2
11,26,0,5,0.7,11.47,61.0
11,26,0,6,0.9,11.18,64.0
11,26,0,7,1.2,12.26,67.1
11,26,0,8,1.4,15.06,70.3
11,26,0,9,1.6,18.14,73.5
11,26,0,10,1.4,20.35,71.1
11,26,0,11,1.3,22.62,68.7
11,26,0,12,1.2,23.06,66.5
11,26,0,13,1.1,23.67,64.4
11,26,0,14,1.1,23.06,62.4
11,26,0,15,1.1,22.42,60.7
11,26,0,16,1.1,22.3,59.3
11,26,0,17,1.1,21.33,58.2
11,26,0,18,1.3,19.76,57.5
11,26,0,19,1.6,18.95,57.2
11,26,0,20,1.7,17.95,57.3
11,26,0,21,1.7,16.82,57.7
11,26,0,22,1.1,15.77,58.5
11,26,0,23,0.8,15.08,59.6
11,26,0,24,0.7,14.22,61.0
11,27,1,1,0.7,13.54,62.6
11,27,1,2,0.7,13.11,64.4
11,27,1,3,0.7,12.24,66.5
11,27,1,4,0.7,11.96,68.7
11,27,1,5,0.7,11.66,71.0
11,27,1,6,1.0,11.9,73.5
11,27,1,7,1.4,12.88,76.1
11,27,1,8,1.7,15.28,78.7
11,27,1,9,1.5,18.27,81.3
11,27,1,10,1.4,20.26,83.5
11,27,1,11,1.4,21.91,85.7
11,27,1,12,1.2,22.76,87.8
11,27,1,13,1.2,22.48,89.8
11,27,1,14,1.2,20.85,91.7
11,27,1,15,1.2,16.94,93.5
11,27,1,16,1.4,12.97,95.1
11,27,1,17,1.5,12.12,96.5
11,27,1,18,1.7,12.2,97.6
11,27,1,19,2.0,12.21,98.5
11,27,1,20,1.7,12.52,99.1
11,27,1,21,1.4,12.48,99.5
11,27,1,22,1.0,12.61,99.7
11,27,1,23,0.9,12.55,99.7
11,27,1,24,0.8,12.43,99.5
11,28,2,1,0.7,12.31,99.2
11,28,2,2,0.7,12.05,98.7
11,28,2,3,0.7,11.62,98.1
11,28,2,4,0.7,11.3,97.4
11,28,2,5,0.7,11.03,96.6
11,28,2,6,1.2,10.83,95.7
11,28,2,7,1.5,11.35,94.7
11,28,2,8,1.6,13.44,93.8
11,28,2,9,1.4,15.8,92.8
11,28,2,10,1.4,17.45,89.4
11,28,2,11,1.4,19.89,86.1
11,28,2,12,1.2,20.75,82.9
11,28,2,13,1.2,21.38,79.8
11,28,2,14,1.2,21.08,76.8
11,28,2,15,1.8,19.71,74.1
11,28,2,16,1.4,18.76,71.7
11,28,2,17,1.5,17.54,69.5
11,28,2,18,1.6,15.69,67.7
11,28,2,19,1.9,15.37,66.3
11,28,2,20,1.7,15.11,65.2
11,28,2,21,1.5,14.92,64.5
11,28,2,22,1.0,15.1,64.0
11,28,2,23,0.8,14.96,63.9
11,28,2,24,0.7,14.56,64.0
11,29,3,1,0.7,13.98,64.3
11,29,3,2,0.7,13.21,64.9
11,29,3,3,0.7,13.14,65.6
11,29,3,4,0.7,12.54,66.5
11,29,3,5,0.7,12.0,67.5
11,29,3,6,1.0,12.63,68.7
11,29,3,7,1.4,13.43,69.9
11,29,3,8,1.6,15.64,71.1
11,29,3,9,1.4,17.51,72.4
11,29,3,10,1.4,19.24,71.2
11,29,3,11,1.5,20.79,70.0
11,29,3,12,1.3,21.82,68.9
11,29,3,13,1.1,23.07,67.9
11,29,3,14,1.0,23.8,67.0
11,29,3,15,1.1,23.16,66.3
11,29,3,16,1.2,21.55,65.7
11,29,3,17,1.2,20.62,65.4
11,29,3,18,1.8,19.61,65.4
11,29,3,19,2.0,18.63,65.6
11,29,3,20,1.9,17.76,66.2
11,29,3,21,1.6,17.0,66.9
11,29,3,22,1.2,16.19,67.9
11,29,3,23,1.0,15.52,69.1
11,29,3,24,0.8,14.93,70.6
11,30,4,1,0.6,14.32,72.1
11,30,4,2,0.6,13.65,73.9
11,30,4,3,0.7,13.17,75.8
11,30,4,4,0.7,12.79,77.8
11,30,4,5,0.7,12.56,79.8
11,30,4,6,1.2,13.0,82.0
11,30,4,7,1.5,13.77,84.2
11,30,4,8,1.5,15.79,86.5
11,30,4,9,1.5,18.47,88.8
11,30,4,10,1.5,20.07,84.7
11,30,4,11,1.4,22.11,80.6
11,30,4,12,1.3,23.5,76.7
11,30,4,13,1.2,23.68,73.0
11,30,4,14,1.1,24.17,69.6
11,30,4,15,1.1,24.3,66.6
11,30,4,16,1.1,24.26,63.9
11,30,4,17,1.1,23.13,61.7
11,30,4,18,1.2,21.23,60.1
11,30,4,19,2.1,20.03,59.1
11,30,4,20,2.0,19.24,58.6
11,30,4,21,1.8,18.13,58.7
11,30,4,22,1.8,17.07,59.3
11,30,4,23,0.7,16.55,60.4
11,30,4,24,0.7,16.12,61.9
12,1,5,1,1.1,15.58,63.7
12,1,5,2,1.0,14.77,65.9
12,1,5,3,1.0,14.41,68.3
12,1,5,4,1.0,14.09,71.1
12,1,5,5,1.2,13.62,74.0
12,1,5,6,1.3,14.21,77.1
12,1,5,7,2.6,15.2,80.3
12,1,5,8,2.0,16.49,83.6
12,1,5,9,1.4,18.31,86.9
12,1,5,10,1.2,20.03,81.6
12,1,5,11,1.2,21.85,76.4
12,1,5,12,1.2,22.45,71.4
12,1,5,13,1.3,23.43,66.6
12,1,5,14,1.1,23.04,62.1
12,1,5,15,1.1,22.86,58.1
12,1,5,16,1.2,22.41,54.6
12,1,5,17,1.2,22.08,51.6
12,1,5,18,1.7,20.46,49.3
12,1,5,19,2.0,19.31,47.7
12,1,5,20,1.8,18.37,46.8
12,1,5,21,1.6,17.44,46.6
12,1,5,22,1.2,16.62,47.0
12,1,5,23,0.8,15.63,47.9
12,1,5,24,0.7,15.24,49.3
12,2,6,1,0.6,11.8,51.2
12,2,6,2,0.6,11.02,53.4
12,2,6,3,0.6,11.22,56.0
12,2,6,4,0.9,10.73,58.9
12,2,6,5,0.9,10.94,62.1
12,2,6,6,1.0,10.66,65.4
12,2,6,7,1.4,11.68,68.9
12,2,6,8,1.7,14.54,72.5
12,2,6,9,1.7,16.89,76.2
12,2,6,10,1.5,19.05,72.2
12,2,6,11,1.3,21.73,68.2
12,2,6,12,1.3,23.16,64.4
12,2,6,13,1.2,23.18,60.7
12,2,6,14,1.2,23.57,57.3
12,2,6,15,1.2,23.44,54.3
12,2,6,16,1.2,22.92,51.6
12,2,6,17,1.2,21.73,49.3
12,2,6,18,2.5,19.9,47.6
12,2,6,19,1.7,18.83,47.1
12,2,6,20,1.8,17.83,46.6
12,2,6,21,1.8,16.98,46.6
12,2,6,22,1.5,16.05,47.0
12,2,6,23,1.1,15.24,46.7
12,2,6,24,0.8,14.53,47.9
12,3,0,1,0.7,13.65,49.3
12,3,0,2,0.7,13.04,51.1
12,3,0,3,0.7,12.25,53.2
12,3,0,4,0.7,11.74,55.5
12,3,0,5,1.0,11.46,57.9
12,3,0,6,1.0,11.42,60.6
12,3,0,7,1.3,12.65,63.3
12,3,0,8,1.4,16.12,66.1
12,3,0,9,1.5,18.51,69.0
12,3,0,10,1.6,21.04,63.9
12,3,0,11,1.4,22.59,58.9
12,3,0,12,1.2,23.86,54.1
12,3,0,13,1.2,24.21,49.5
12,3,0,14,1.1,23.78,50.7
12,3,0,15,1.2,23.25,51.3
12,3,0,16,1.2,22.29,47.9
12,3,0,17,1.2,20.96,48.8
12,3,0,18,1.4,19.66,47.0
12,3,0,19,1.7,18.57,48.8
12,3,0,20,1.6,17.71,50.8
12,3,0,21,1.1,16.57,50.7
12,3,0,22,0.8,15.31,51.2
12,3,0,23,0.7,14.01,47.8
12,3,0,24,0.7,13.07,48.2
12,4,1,1,0.6,12.58,48.7
12,4,1,2,0.6,11.52,48.1
12,4,1,3,0.6,11.18,50.8
12,4,1,4,0.6,10.57,49.1
12,4,1,5,0.6,10.2,47.0
12,4,1,6,1.0,10.6,50.4
12,4,1,7,1.5,11.7,54.0
12,4,1,8,1.6,14.55,57.7
12,4,1,9,1.3,17.77,61.4
12,4,1,10,1.3,20.32,59.2
12,4,1,11,1.3,21.55,57.0
12,4,1,12,1.3,22.9,54.8
12,4,1,13,1.2,23.43,52.9
12,4,1,14,1.2,23.79,51.0
12,4,1,15,1.2,23.81,49.4
12,4,1,16,1.4,23.5,48.1
12,4,1,17,1.5,21.95,47.0
12,4,1,18,1.4,20.02,46.8
12,4,1,19,1.8,18.86,46.9
12,4,1,20,1.7,17.78,46.6
12,4,1,21,1.5,16.67,47.0
12,4,1,22,1.1,15.67,46.9
12,4,1,23,0.9,14.44,47.9
12,4,1,24,0.8,13.89,49.0
12,5,2,1,0.6,12.98,50.5
12,5,2,2,0.6,12.6,52.1
12,5,2,3,0.6,11.72,53.9
12,5,2,4,0.6,11.56,55.8
12,5,2,5,0.7,10.86,57.9
12,5,2,6,1.1,11.44,60.0
12,5,2,7,1.5,12.6,62.3
12,5,2,8,1.6,15.43,64.6
12,5,2,9,1.5,18.38,66.9
12,5,2,10,1.4,20.37,64.3
12,5,2,11,1.4,22.83,61.8
12,5,2,12,1.2,23.97,59.4
12,5,2,13,1.2,24.82,57.1
12,5,2,14,1.2,24.87,55.0
12,5,2,15,1.2,24.92,53.1
12,5,2,16,1.3,24.43,51.5
12,5,2,17,1.3,23.21,50.2
12,5,2,18,1.4,21.62,49.3
12,5,2,19,1.8,20.46,48.8
12,5,2,20,1.8,19.11,48.6
12,5,2,21,1.6,17.87,48.8
12,5,2,22,1.1,16.68,49.4
12,5,2,23,0.9,15.73,50.2
12,5,2,24,0.8,15.31,51.3
12,6,3,1,0.6,14.52,52.6
12,6,3,2,0.6,13.3,54.2
12,6,3,3,0.6,12.8,56.0
12,6,3,4,0.6,12.52,57.9
12,6,3,5,0.7,12.15,60.0
12,6,3,6,1.1,12.21,62.1
12,6,3,7,1.6,13.58,64.4
12,6,3,8,1.5,16.19,66.7
12,6,3,9,1.4,19.4,69.0
12,6,3,10,1.4,21.75,65.8
12,6,3,11,1.4,23.75,62.6
12,6,3,12,1.3,24.61,59.6
12,6,3,13,1.4,25.12,56.7
12,6,3,14,1.4,25.52,54.0
12,6,3,15,1.3,25.32,51.6
12,6,3,16,1.3,24.92,49.6
12,6,3,17,1.4,23.36,48.0
12,6,3,18,1.4,21.57,46.8
12,6,3,19,1.6,20.59,46.7
12,6,3,20,1.8,19.51,46.6
12,6,3,21,1.5,18.56,47.0
12,6,3,22,1.3,17.55,46.8
12,6,3,23,0.9,16.56,47.8
12,6,3,24,0.7,15.68,49.2
12,7,4,1,0.6,15.02,50.9
12,7,4,2,0.6,14.24,52.8
12,7,4,3,0.6,14.06,55.0
12,7,4,4,0.6,13.55,57.4
12,7,4,5,0.7,12.93,59.9
12,7,4,6,1.0,13.3,62.6
12,7,4,7,1.7,14.03,65.4
12,7,4,8,1.9,16.75,68.3
12,7,4,9,1.5,19.96,71.2
12,7,4,10,1.4,22.4,67.2
12,7,4,11,1.4,24.06,63.3
12,7,4,12,1.4,25.21,59.5
12,7,4,13,1.3,25.98,56.0
12,7,4,14,1.2,26.17,52.7
12,7,4,15,1.3,26.03,49.7
12,7,4,16,1.4,25.65,47.2
12,7,4,17,1.4,24.12,46.7
12,7,4,18,1.4,21.87,46.6
12,7,4,19,1.7,20.87,46.6
12,7,4,20,1.7,20.0,46.6
12,7,4,21,1.5,18.89,46.6
12,7,4,22,1.1,18.17,46.6
12,7,4,23,0.9,17.29,46.7
12,7,4,24,0.7,16.05,46.8
12,8,5,1,0.6,15.6,47.7
12,8,5,2,0.6,14.86,49.9
12,8,5,3,0.6,14.41,52.4
12,8,5,4,0.6,14.01,55.2
12,8,5,5,0.7,13.72,58.1
12,8,5,6,1.1,13.97,61.3
12,8,5,7,1.4,15.01,64.5
12,8,5,8,1.6,17.18,67.8
12,8,5,9,1.5,19.28,71.2
12,8,5,10,1.5,21.0,66.1
12,8,5,11,1.7,23.12,61.1
12,8,5,12,1.3,24.23,56.2
12,8,5,13,1.2,25.1,51.6
12,8,5,14,1.4,25.76,47.3
12,8,5,15,1.3,25.73,49.0
12,8,5,16,1.2,25.56,50.0
12,8,5,17,1.3,24.44,47.2
12,8,5,18,1.4,23.26,46.9
12,8,5,19,1.8,22.21,46.8
12,8,5,20,1.5,21.14,46.7
12,8,5,21,1.5,20.05,46.7
12,8,5,22,1.1,18.55,46.6
12,8,5,23,0.9,17.53,46.7
12,8,5,24,0.7,16.28,46.9
12,9,6,1,0.6,15.74,47.6
12,9,6,2,0.6,14.89,49.9
12,9,6,3,0.6,13.88,48.0
12,9,6,4,0.6,13.56,49.7
12,9,6,5,0.6,12.92,48.8
12,9,6,6,1.0,13.18,52.2
12,9,6,7,1.4,14.68,55.8
12,9,6,8,1.5,17.74,59.5
12,9,6,9,0.8,20.85,63.2
12,9,6,10,0.6,23.5,60.6
12,9,6,11,0.8,24.98,58.1
12,9,6,12,0.8,25.44,55.6
12,9,6,13,0.7,25.84,53.3
12,9,6,14,0.7,25.81,51.1
12,9,6,15,1.1,24.95,49.1
12,9,6,16,1.4,24.54,47.4
12,9,6,17,1.4,23.72,46.6
12,9,6,18,1.5,22.57,46.6
12,9,6,19,1.7,21.72,46.5
12,9,6,20,2.2,20.5,46.5
12,9,6,21,1.9,19.55,46.5
12,9,6,22,1.1,18.11,46.5
12,9,6,23,0.7,16.68,46.5
12,9,6,24,0.7,15.94,46.6
12,10,0,1,0.7,15.0,46.6
12,10,0,2,0.6,14.24,46.9
12,10,0,3,0.7,13.61,48.2
12,10,0,4,0.6,13.13,49.7
12,10,0,5,1.2,12.92,51.2
12,10,0,6,1.2,13.03,52.9
12,10,0,7,1.3,14.34,54.6
12,10,0,8,1.4,17.4,56.4
12,10,0,9,1.4,20.23,58.2
12,10,0,10,1.3,22.48,55.5
12,10,0,11,1.1,24.15,52.8
12,10,0,12,0.7,25.34,50.1
12,10,0,13,0.6,25.81,47.7
12,10,0,14,0.9,26.18,48.1
12,10,0,15,1.3,26.12,48.5
12,10,0,16,1.5,25.41,47.9
12,10,0,17,1.3,23.7,50.2
12,10,0,18,1.4,22.32,49.1
12,10,0,19,1.6,21.14,48.4
12,10,0,20,1.8,20.13,48.2
12,10,0,21,1.3,19.14,48.3
12,10,0,22,1.2,18.08,48.7
12,10,0,23,0.8,17.27,49.5
12,10,0,24,0.6,16.52,50.5
12,11,1,1,0.6,15.55,47.1
12,11,1,2,0.6,14.74,47.4
12,11,1,3,0.6,14.47,47.6
12,11,1,4,0.6,13.97,46.9
12,11,1,5,0.6,13.51,49.0
12,11,1,6,1.0,13.91,51.1
12,11,1,7,1.2,14.93,53.3
12,11,1,8,1.4,17.7,55.6
12,11,1,9,1.4,20.26,57.9
12,11,1,10,1.4,22.45,56.1
12,11,1,11,1.3,24.21,54.4
12,11,1,12,1.3,25.57,52.8
12,11,1,13,1.2,25.83,51.2
12,11,1,14,1.2,26.14,49.9
12,11,1,15,1.2,25.36,48.7
12,11,1,16,1.2,24.02,47.7
12,11,1,17,1.3,22.78,47.0
12,11,1,18,1.4,21.57,46.6
12,11,1,19,1.7,21.16,46.9
12,11,1,20,1.6,20.35,46.8
12,11,1,21,1.4,19.12,47.3
12,11,1,22,1.0,17.84,48.1
12,11,1,23,0.8,16.75,49.2
12,11,1,24,0.6,16.02,50.4
12,12,2,1,0.6,15.08,51.9
12,12,2,2,0.6,14.25,53.6
12,12,2,3,0.6,14.08,55.4
12,12,2,4,0.7,13.69,57.4
12,12,2,5,0.8,13.56,59.4
12,12,2,6,1.0,13.52,61.6
12,12,2,7,1.4,14.54,63.8
12,12,2,8,1.6,16.73,66.1
12,12,2,9,1.4,19.47,68.4
12,12,2,10,1.4,21.84,70.0
12,12,2,11,1.7,23.67,71.5
12,12,2,12,1.4,24.0,73.0
12,12,2,13,1.3,24.06,74.4
12,12,2,14,1.3,23.89,75.7
12,12,2,15,1.3,21.79,76.8
12,12,2,16,1.4,19.04,77.8
12,12,2,17,1.4,17.83,78.7
12,12,2,18,1.5,18.26,79.3
12,12,2,19,1.8,17.59,79.7
12,12,2,20,1.8,16.76,79.9
12,12,2,21,1.4,16.63,79.8
12,12,2,22,1.1,15.84,79.6
12,12,2,23,0.8,15.01,79.2
12,12,2,24,0.6,14.4,78.7
12,13,3,1,0.6,13.77,78.0
12,13,3,2,0.6,13.06,77.2
12,13,3,3,0.6,12.78,76.3
12,13,3,4,0.7,12.2,75.3
12,13,3,5,0.7,11.83,74.2
12,13,3,6,1.0,12.47,73.1
12,13,3,7,1.5,13.75,71.9
12,13,3,8,1.8,16.49,70.6
12,13,3,9,1.4,19.26,69.4
12,13,3,10,1.4,22.33,66.1
12,13,3,11,1.3,24.93,62.9
12,13,3,12,1.3,26.97,59.8
12,13,3,13,1.3,27.58,56.8
12,13,3,14,1.3,27.58,54.1
12,13,3,15,1.3,27.48,51.6
12,13,3,16,1.2,25.63,49.5
12,13,3,17,1.4,24.04,47.8
12,13,3,18,1.5,22.48,47.1
12,13,3,19,1.8,21.47,46.9
12,13,3,20,1.7,20.44,46.8
12,13,3,21,1.4,19.57,46.8
12,13,3,22,1.1,18.67,46.8
12,13,3,23,0.8,18.15,46.8
12,13,3,24,0.6,16.87,48.0
12,14,4,1,0.6,16.25,49.5
12,14,4,2,0.6,15.3,51.2
12,14,4,3,0.7,14.75,53.2
12,14,4,4,0.7,14.03,55.4
12,14,4,5,0.7,13.75,57.7
12,14,4,6,1.0,14.1,60.2
12,14,4,7,1.2,15.23,62.8
12,14,4,8,1.5,17.17,65.4
12,14,4,9,1.4,19.93,68.1
12,14,4,10,1.4,22.1,67.0
12,14,4,11,1.3,23.71,65.9
12,14,4,12,1.3,24.72,64.8
12,14,4,13,1.2,24.93,63.8
12,14,4,14,1.2,25.41,62.9
12,14,4,15,1.3,24.72,62.0
12,14,4,16,1.3,23.62,61.3
12,14,4,17,1.3,22.16,60.8
12,14,4,18,1.4,21.03,60.4
12,14,4,19,1.5,20.45,60.2
12,14,4,20,1.8,19.8,60.2
12,14,4,21,1.4,19.47,60.3
12,14,4,22,1.0,19.44,60.6
12,14,4,23,0.8,16.4,61.0
12,14,4,24,0.6,16.01,61.5
12,15,5,1,0.6,15.29,62.2
12,15,5,2,0.6,14.26,63.0
12,15,5,3,0.6,14.58,63.8
12,15,5,4,0.6,14.45,64.7
12,15,5,5,0.7,13.64,65.7
12,15,5,6,1.0,13.4,66.7
12,15,5,7,1.4,14.73,67.8
12,15,5,8,1.5,16.69,68.9
12,15,5,9,1.4,18.73,70.0
12,15,5,10,1.3,20.54,65.1
12,15,5,11,1.3,22.6,60.3
12,15,5,12,1.2,24.12,55.6
12,15,5,13,1.2,24.75,51.2
12,15,5,14,1.2,24.91,47.2
12,15,5,15,1.2,25.18,49.2
12,15,5,16,1.2,24.54,50.4
12,15,5,17,1.2,23.52,47.8
12,15,5,18,1.4,22.35,46.8
12,15,5,19,1.6,21.33,46.9
12,15,5,20,1.6,20.77,46.7
12,15,5,21,1.4,20.15,46.7
12,15,5,22,1.0,19.14,46.6
12,15,5,23,0.8,18.42,46.6
12,15,5,24,0.6,17.64,48.5
12,16,6,1,0.6,17.05,50.8
12,16,6,2,0.6,16.35,48.9
12,16,6,3,0.6,15.48,50.8
12,16,6,4,0.6,14.6,49.9
12,16,6,5,0.8,12.95,53.5
12,16,6,6,1.1,12.89,57.3
12,16,6,7,1.4,14.96,61.2
12,16,6,8,1.6,15.55,65.3
12,16,6,9,1.4,16.68,69.4
12,16,6,10,1.4,19.66,64.8
12,16,6,11,1.3,21.05,60.4
12,16,6,12,1.3,21.62,56.0
12,16,6,13,1.2,22.14,51.9
12,16,6,14,1.2,23.76,48.1
12,16,6,15,1.3,20.9,50.1
12,16,6,16,1.3,19.64,51.5
12,16,6,17,1.4,19.64,48.9
12,16,6,18,1.8,18.46,46.9
12,16,6,19,1.9,16.15,46.7
12,16,6,20,1.6,16.24,46.6
12,16,6,21,1.4,16.14,46.8
12,16,6,22,1.0,15.82,46.6
12,16,6,23,0.8,15.81,47.1
12,16,6,24,0.7,15.52,47.5
12,17,0,1,0.6,15.84,48.0
12,17,0,2,0.6,14.73,49.9
12,17,0,3,0.6,14.4,47.4
12,17,0,4,0.6,13.63,48.6
12,17,0,5,0.7,12.76,47.1
12,17,0,6,1.0,12.44,49.9
12,17,0,7,1.2,14.04,52.8
12,17,0,8,1.5,17.02,55.8
12,17,0,9,1.5,19.88,58.8
12,17,0,10,1.5,20.7,57.1
12,17,0,11,1.3,22.49,55.3
12,17,0,12,1.2,23.62,53.7
12,17,0,13,1.0,23.88,52.2
12,17,0,14,1.0,23.76,50.8
12,17,0,15,1.0,23.18,49.5
12,17,0,16,1.0,22.82,48.5
12,17,0,17,1.0,21.77,47.6
12,17,0,18,1.3,20.66,47.1
12,17,0,19,1.7,19.71,46.8
12,17,0,20,1.6,18.68,46.9
12,17,0,21,1.4,17.75,47.1
12,17,0,22,1.1,16.65,47.7
12,17,0,23,0.9,15.9,48.4
12,17,0,24,0.6,15.3,49.3
12,18,1,1,0.6,14.83,50.4
12,18,1,2,0.6,14.18,51.7
12,18,1,3,0.6,13.59,53.1
12,18,1,4,0.6,13.2,54.7
12,18,1,5,0.6,13.34,56.3
12,18,1,6,1.0,13.87,58.0
12,18,1,7,1.3,15.12,59.8
12,18,1,8,1.6,17.55,61.6
12,18,1,9,1.5,20.11,63.4
12,18,1,10,1.4,21.57,60.6
12,18,1,11,1.2,22.94,57.8
12,18,1,12,1.3,23.75,55.1
12,18,1,13,1.2,24.57,52.5
12,18,1,14,1.3,24.71,50.2
12,18,1,15,1.3,24.97,48.1
12,18,1,16,1.3,24.42,46.8
12,18,1,17,1.3,23.2,46.8
12,18,1,18,1.5,22.29,46.6
12,18,1,19,1.8,21.32,46.6
12,18,1,20,1.8,20.41,46.6
12,18,1,21,1.5,19.63,46.6
12,18,1,22,1.2,18.86,46.6
12,18,1,23,0.8,18.21,46.7
12,18,1,24,0.6,17.48,47.0
12,19,2,1,0.6,17.32,47.8
12,19,2,2,0.6,17.3,49.5
12,19,2,3,0.6,17.03,51.5
12,19,2,4,0.6,16.99,53.7
12,19,2,5,0.7,16.26,56.0
12,19,2,6,1.0,16.2,58.5
12,19,2,7,1.4,17.24,61.0
12,19,2,8,1.8,19.16,63.6
12,19,2,9,1.7,21.18,66.2
12,19,2,10,1.4,23.58,66.4
12,19,2,11,1.4,24.8,66.6
12,19,2,12,1.4,26.08,66.9
12,19,2,13,1.4,26.52,67.1
12,19,2,14,1.4,26.9,67.4
12,19,2,15,1.4,26.14,67.7
12,19,2,16,1.4,25.62,68.0
12,19,2,17,1.4,24.66,68.4
12,19,2,18,1.4,23.1,68.8
12,19,2,19,1.9,20.83,69.3
12,19,2,20,1.7,18.68,69.8
12,19,2,21,1.5,16.83,70.4
12,19,2,22,1.0,15.44,71.0
12,19,2,23,0.8,14.52,71.6
